"Código","Unidade Territorial","UF","Referência","Famílias PBF (até Out/2021)","Famílias PBF (a partir de Mar/2023)","Valor repassado às famílias PBF (até Out/2021)","Valor repassado às famílias PBF (a partir de Mar/2023)","Valor do Benefício médio (até Out/2021)","Valor do Benefício médio (a partir de Mar/2023)"
"431262","MULITERNO","RS","2008","51","","51644,00","","1012,63",""
"431262","MULITERNO","RS","2007","51","","56005","","1098,14",""
"431262","MULITERNO","RS","2010","52","","57874,00","","1112,96",""
"431262","MULITERNO","RS","2013","66","","136316","","2065,39",""
"431262","MULITERNO","RS","2014","75","","166268","","2216,91",""
"431262","MULITERNO","RS","2011","56","","83854,00","","1497,39",""
"431262","MULITERNO","RS","2012","58","","110114","","1898,52",""
"431265","NÃO-ME-TOQUE","RS","2021","295","","274480","","930,44",""
"431265","NÃO-ME-TOQUE","RS","2008","423","","416834,00","","985,42",""
"431265","NÃO-ME-TOQUE","RS","2011","435","","526527,00","","1210,41",""
"431265","NÃO-ME-TOQUE","RS","2010","428","","415847,00","","971,61",""
"431265","NÃO-ME-TOQUE","RS","2019","225","","391866,00","","1741,63",""
"431265","NÃO-ME-TOQUE","RS","2018","260","","405650","","1560,19",""
"431265","NÃO-ME-TOQUE","RS","2017","260","","400937","","1542,07",""
"431265","NÃO-ME-TOQUE","RS","2016","286","","448643,00","","1568,68",""
"431265","NÃO-ME-TOQUE","RS","2020","266","","164316,00","","617,73",""
"431265","NÃO-ME-TOQUE","RS","2015","324","","519219","","1602,53",""
"431265","NÃO-ME-TOQUE","RS","2014","370","","586227","","1584,40",""
"431265","NÃO-ME-TOQUE","RS","2013","392","","585438","","1493,46",""
"431265","NÃO-ME-TOQUE","RS","2009","423","","422334,00","","998,43",""
"431265","NÃO-ME-TOQUE","RS","2007","569","","395996","","695,95",""
"431265","NÃO-ME-TOQUE","RS","2012","436","","582180","","1335,28",""
"431267","NICOLAU VERGUEIRO","RS","2008","31","","32104,00","","1035,61",""
"431267","NICOLAU VERGUEIRO","RS","2010","49","","49914,00","","1018,65",""
"431267","NICOLAU VERGUEIRO","RS","2021","86","","143426","","1667,74",""
"431267","NICOLAU VERGUEIRO","RS","2011","45","","56810,00","","1262,44",""
"431267","NICOLAU VERGUEIRO","RS","2017","99","","222212","","2244,57",""
"431267","NICOLAU VERGUEIRO","RS","2018","82","","225447","","2749,35",""
"431267","NICOLAU VERGUEIRO","RS","2019","71","","212429,00","","2991,96",""
"431267","NICOLAU VERGUEIRO","RS","2009","50","","41766,00","","835,32",""
"431267","NICOLAU VERGUEIRO","RS","2007","41","","26832","","654,44",""
"431267","NICOLAU VERGUEIRO","RS","2012","73","","94436","","1293,64",""
"431267","NICOLAU VERGUEIRO","RS","2020","87","","66754,00","","767,29",""
"431267","NICOLAU VERGUEIRO","RS","2013","74","","138716","","1874,54",""
"431267","NICOLAU VERGUEIRO","RS","2014","88","","158623","","1802,53",""
"431267","NICOLAU VERGUEIRO","RS","2015","80","","165215","","2065,19",""
"431267","NICOLAU VERGUEIRO","RS","2016","81","","172607,00","","2130,95",""
"431270","NONOAI","RS","2010","1088","","1179268,00","","1083,89",""
"431270","NONOAI","RS","2007","943","","832742","","883,08",""
"431270","NONOAI","RS","2012","1094","","1591430","","1454,69",""
"431270","NONOAI","RS","2009","1035","","1038306,00","","1003,19",""
"431270","NONOAI","RS","2008","877","","906558,00","","1033,70",""
"431270","NONOAI","RS","2016","768","","1382578,00","","1800,23",""
"431270","NONOAI","RS","2013","1034","","1645514","","1591,41",""
"431270","NONOAI","RS","2014","970","","1680322","","1732,29",""
"431270","NONOAI","RS","2015","940","","1554484","","1653,71",""
"431270","NONOAI","RS","2011","1079","","1444421,00","","1338,67",""
"431270","NONOAI","RS","2021","736","","557977","","758,12",""
"431270","NONOAI","RS","2017","716","","1126352","","1573,12",""
"431270","NONOAI","RS","2018","676","","1035151","","1531,29",""
"431270","NONOAI","RS","2019","625","","1001941,00","","1603,11",""
"431270","NONOAI","RS","2020","686","","357245,00","","520,77",""
"431275","NOVA ALVORADA","RS","2014","62","","103322","","1666,48",""
"431275","NOVA ALVORADA","RS","2019","22","","32191,00","","1463,23",""
"431275","NOVA ALVORADA","RS","2007","73","","46554","","637,73",""
"431275","NOVA ALVORADA","RS","2021","26","","21180","","814,62",""
"431275","NOVA ALVORADA","RS","2018","22","","32904","","1495,64",""
"431275","NOVA ALVORADA","RS","2017","27","","37265","","1380,19",""
"431275","NOVA ALVORADA","RS","2016","37","","73566,00","","1988,27",""
"431275","NOVA ALVORADA","RS","2015","52","","95097","","1828,79",""
"431275","NOVA ALVORADA","RS","2013","61","","100342","","1644,95",""
"431275","NOVA ALVORADA","RS","2010","75","","69446,00","","925,95",""
"431275","NOVA ALVORADA","RS","2009","76","","63874,00","","840,45",""
"431275","NOVA ALVORADA","RS","2008","78","","50200,00","","643,59",""
"431275","NOVA ALVORADA","RS","2011","71","","83379,00","","1174,35",""
"431275","NOVA ALVORADA","RS","2020","28","","12600,00","","450,00",""
"431275","NOVA ALVORADA","RS","2012","76","","104150","","1370,39",""
"431280","NOVA ARAÇÁ","RS","2015","29","","58749","","2025,83",""
"431280","NOVA ARAÇÁ","RS","2012","45","","73326","","1629,47",""
"431280","NOVA ARAÇÁ","RS","2013","40","","70378","","1759,45",""
"431280","NOVA ARAÇÁ","RS","2014","27","","56915","","2107,96",""
"431280","NOVA ARAÇÁ","RS","2011","38","","39579,00","","1041,55",""
"431280","NOVA ARAÇÁ","RS","2016","19","","51522,00","","2711,68",""
"431280","NOVA ARAÇÁ","RS","2017","9","","29294","","3254,89",""
"431280","NOVA ARAÇÁ","RS","2018","17","","26534","","1560,82",""
"431280","NOVA ARAÇÁ","RS","2019","16","","27882,00","","1742,63",""
"431280","NOVA ARAÇÁ","RS","2020","18","","18920,00","","1051,11",""
"431280","NOVA ARAÇÁ","RS","2009","29","","17745,00","","611,90",""
"431280","NOVA ARAÇÁ","RS","2008","31","","19664,00","","634,32",""
"431280","NOVA ARAÇÁ","RS","2021","16","","20931","","1308,19",""
"431280","NOVA ARAÇÁ","RS","2007","31","","18599","","599,97",""
"431280","NOVA ARAÇÁ","RS","2010","41","","31732,00","","773,95",""
"431290","NOVA BASSANO","RS","2011","76","","94905,00","","1248,75",""
"431290","NOVA BASSANO","RS","2007","120","","73467","","612,23",""
"431290","NOVA BASSANO","RS","2012","75","","103804","","1384,05",""
"431290","NOVA BASSANO","RS","2014","67","","117220","","1749,55",""
"431290","NOVA BASSANO","RS","2015","62","","111276","","1794,77",""
"431290","NOVA BASSANO","RS","2016","46","","94400,00","","2052,17",""
"431290","NOVA BASSANO","RS","2017","83","","105111","","1266,40",""
"431290","NOVA BASSANO","RS","2018","79","","176127","","2229,46",""
"431290","NOVA BASSANO","RS","2019","56","","135904,00","","2426,86",""
"431290","NOVA BASSANO","RS","2020","55","","37167,00","","675,76",""
"431290","NOVA BASSANO","RS","2013","65","","110836","","1705,17",""
"431290","NOVA BASSANO","RS","2008","87","","71730,00","","824,48",""
"431290","NOVA BASSANO","RS","2021","54","","60755","","1125,09",""
"431290","NOVA BASSANO","RS","2009","76","","73730,00","","970,13",""
"431290","NOVA BASSANO","RS","2010","82","","78500,00","","957,32",""
"431295","NOVA BOA VISTA","RS","2017","10","","12697","","1269,70",""
"431295","NOVA BOA VISTA","RS","2018","7","","13659","","1951,29",""
"431295","NOVA BOA VISTA","RS","2008","20","","15744,00","","787,20",""
"431295","NOVA BOA VISTA","RS","2013","15","","19820","","1321,33",""
"431295","NOVA BOA VISTA","RS","2014","20","","22400","","1120,00",""
"431295","NOVA BOA VISTA","RS","2015","17","","30838","","1814,00",""
"431295","NOVA BOA VISTA","RS","2016","10","","19561,00","","1956,10",""
"431295","NOVA BOA VISTA","RS","2007","28","","15229","","543,89",""
"431295","NOVA BOA VISTA","RS","2011","16","","16387,00","","1024,19",""
"431295","NOVA BOA VISTA","RS","2019","6","","8237,00","","1372,83",""
"431295","NOVA BOA VISTA","RS","2009","18","","13841,00","","768,94",""
"431295","NOVA BOA VISTA","RS","2020","6","","4848,00","","808,00",""
"431295","NOVA BOA VISTA","RS","2010","17","","13851,00","","814,76",""
"431295","NOVA BOA VISTA","RS","2021","7","","7327","","1046,71",""
"431295","NOVA BOA VISTA","RS","2012","19","","17700","","931,58",""
"431300","NOVA BRÉSCIA","RS","2021","23","","32690","","1421,30",""
"431300","NOVA BRÉSCIA","RS","2012","26","","39508","","1519,54",""
"431300","NOVA BRÉSCIA","RS","2010","36","","28898,00","","802,72",""
"431300","NOVA BRÉSCIA","RS","2011","28","","30221,00","","1079,32",""
"431300","NOVA BRÉSCIA","RS","2009","31","","24232,00","","781,68",""
"431300","NOVA BRÉSCIA","RS","2008","36","","28062,00","","779,50",""
"431300","NOVA BRÉSCIA","RS","2013","19","","33414","","1758,63",""
"431300","NOVA BRÉSCIA","RS","2019","11","","30667,00","","2787,91",""
"431300","NOVA BRÉSCIA","RS","2014","18","","29006","","1611,44",""
"431300","NOVA BRÉSCIA","RS","2007","48","","32287","","672,65",""
"431300","NOVA BRÉSCIA","RS","2015","13","","27231","","2094,69",""
"431300","NOVA BRÉSCIA","RS","2016","8","","24262,00","","3032,75",""
"431300","NOVA BRÉSCIA","RS","2017","10","","14439","","1443,90",""
"431300","NOVA BRÉSCIA","RS","2018","18","","29964","","1664,67",""
"431300","NOVA BRÉSCIA","RS","2020","16","","13892,00","","868,25",""
"431301","NOVA CANDELÁRIA","RS","2015","21","","42605","","2028,81",""
"431301","NOVA CANDELÁRIA","RS","2016","15","","41972,00","","2798,13",""
"431301","NOVA CANDELÁRIA","RS","2017","12","","18229","","1519,08",""
"431301","NOVA CANDELÁRIA","RS","2018","6","","14489","","2414,83",""
"431301","NOVA CANDELÁRIA","RS","2007","70","","48360","","690,86",""
"431301","NOVA CANDELÁRIA","RS","2020","9","","8624,00","","958,22",""
"431301","NOVA CANDELÁRIA","RS","2019","6","","12742,00","","2123,67",""
"431301","NOVA CANDELÁRIA","RS","2013","35","","51416","","1469,03",""
"431301","NOVA CANDELÁRIA","RS","2014","24","","42117","","1754,88",""
"431301","NOVA CANDELÁRIA","RS","2009","40","","37013,00","","925,33",""
"431301","NOVA CANDELÁRIA","RS","2012","40","","54444","","1361,10",""
"431301","NOVA CANDELÁRIA","RS","2008","49","","48444,00","","988,65",""
"431301","NOVA CANDELÁRIA","RS","2011","42","","48083,00","","1144,83",""
"431301","NOVA CANDELÁRIA","RS","2010","43","","37119,00","","863,23",""
"431301","NOVA CANDELÁRIA","RS","2021","12","","14157","","1179,75",""
"431303","NOVA ESPERANÇA DO SUL","RS","2011","242","","287089,00","","1186,32",""
"431303","NOVA ESPERANÇA DO SUL","RS","2010","245","","227566,00","","928,84",""
"431303","NOVA ESPERANÇA DO SUL","RS","2007","191","","103428","","541,51",""
"431303","NOVA ESPERANÇA DO SUL","RS","2016","140","","271779,00","","1941,28",""
"431303","NOVA ESPERANÇA DO SUL","RS","2018","136","","310978","","2286,60",""
"431303","NOVA ESPERANÇA DO SUL","RS","2013","210","","372112","","1771,96",""
"431303","NOVA ESPERANÇA DO SUL","RS","2020","146","","125408,00","","858,96",""
"431303","NOVA ESPERANÇA DO SUL","RS","2015","127","","225926","","1778,94",""
"431303","NOVA ESPERANÇA DO SUL","RS","2019","123","","310732,00","","2526,28",""
"431303","NOVA ESPERANÇA DO SUL","RS","2014","123","","288822","","2348,15",""
"431303","NOVA ESPERANÇA DO SUL","RS","2017","138","","299729","","2171,95",""
"431303","NOVA ESPERANÇA DO SUL","RS","2021","144","","217301","","1509,03",""
"431303","NOVA ESPERANÇA DO SUL","RS","2008","162","","124814,00","","770,46",""
"431303","NOVA ESPERANÇA DO SUL","RS","2012","246","","344464","","1400,26",""
"431303","NOVA ESPERANÇA DO SUL","RS","2009","236","","176163,00","","746,45",""
"431306","NOVA HARTZ","RS","2012","615","","928634","","1509,97",""
"431306","NOVA HARTZ","RS","2007","355","","262881","","740,51",""
"431306","NOVA HARTZ","RS","2011","563","","703920,00","","1250,30",""
"431306","NOVA HARTZ","RS","2009","619","","447814,00","","723,45",""
"431306","NOVA HARTZ","RS","2010","549","","591139,00","","1076,76",""
"431306","NOVA HARTZ","RS","2020","538","","385221,00","","716,02",""
"431306","NOVA HARTZ","RS","2018","545","","1118204","","2051,75",""
"431306","NOVA HARTZ","RS","2019","444","","1033344,00","","2327,35",""
"431306","NOVA HARTZ","RS","2021","525","","710337","","1353,02",""
"431306","NOVA HARTZ","RS","2017","512","","928159","","1812,81",""
"431306","NOVA HARTZ","RS","2008","331","","296428,00","","895,55",""
"431306","NOVA HARTZ","RS","2014","606","","1167588","","1926,71",""
"431306","NOVA HARTZ","RS","2016","494","","1050186,00","","2125,88",""
"431306","NOVA HARTZ","RS","2015","550","","1042048","","1894,63",""
"431306","NOVA HARTZ","RS","2013","617","","1038272","","1682,77",""
"431308","NOVA PÁDUA","RS","2009","26","","14510,00","","558,08",""
"431308","NOVA PÁDUA","RS","2012","24","","22106","","921,08",""
"431308","NOVA PÁDUA","RS","2011","21","","17684,00","","842,10",""
"431308","NOVA PÁDUA","RS","2008","22","","10588,00","","481,27",""
"431308","NOVA PÁDUA","RS","2021","16","","5772","","360,75",""
"431308","NOVA PÁDUA","RS","2010","26","","16064,00","","617,85",""
"431308","NOVA PÁDUA","RS","2013","22","","24912","","1132,36",""
"431308","NOVA PÁDUA","RS","2014","22","","29288","","1331,27",""
"431308","NOVA PÁDUA","RS","2020","16","","5162,00","","322,63",""
"431308","NOVA PÁDUA","RS","2019","14","","18225,00","","1301,79",""
"431308","NOVA PÁDUA","RS","2017","15","","23309","","1553,93",""
"431308","NOVA PÁDUA","RS","2016","21","","28763,00","","1369,67",""
"431308","NOVA PÁDUA","RS","2015","20","","29539","","1476,95",""
"431308","NOVA PÁDUA","RS","2018","13","","23307","","1792,85",""
"431308","NOVA PÁDUA","RS","2007","19","","10126","","532,95",""
"431310","NOVA PALMA","RS","2012","314","","467570","","1489,08",""
"431310","NOVA PALMA","RS","2010","266","","282686,00","","1062,73",""
"431310","NOVA PALMA","RS","2007","212","","197631","","932,22",""
"431310","NOVA PALMA","RS","2013","296","","528618","","1785,87",""
"431310","NOVA PALMA","RS","2014","266","","505558","","1900,59",""
"431310","NOVA PALMA","RS","2015","243","","421017","","1732,58",""
"431310","NOVA PALMA","RS","2016","180","","358853,00","","1993,63",""
"431310","NOVA PALMA","RS","2017","147","","282969","","1924,96",""
"431310","NOVA PALMA","RS","2008","184","","197070,00","","1071,03",""
"431310","NOVA PALMA","RS","2011","302","","360560,00","","1193,91",""
"431310","NOVA PALMA","RS","2009","228","","218212,00","","957,07",""
"431310","NOVA PALMA","RS","2019","171","","356197,00","","2083,02",""
"431310","NOVA PALMA","RS","2021","200","","201491","","1007,46",""
"431310","NOVA PALMA","RS","2018","174","","292843","","1683,01",""
"431310","NOVA PALMA","RS","2020","184","","116666,00","","634,05",""
"431320","NOVA PETRÓPOLIS","RS","2010","150","","132323,00","","882,15",""
"431320","NOVA PETRÓPOLIS","RS","2020","75","","53239,00","","709,85",""
"431320","NOVA PETRÓPOLIS","RS","2019","57","","114177,00","","2003,11",""
"431320","NOVA PETRÓPOLIS","RS","2018","71","","141583","","1994,13",""
"431320","NOVA PETRÓPOLIS","RS","2021","99","","109159","","1102,62",""
"431320","NOVA PETRÓPOLIS","RS","2017","82","","169146","","2062,76",""
"431320","NOVA PETRÓPOLIS","RS","2016","113","","242865,00","","2149,25",""
"431320","NOVA PETRÓPOLIS","RS","2015","141","","275965","","1957,20",""
"431320","NOVA PETRÓPOLIS","RS","2014","172","","255468","","1485,28",""
"431320","NOVA PETRÓPOLIS","RS","2013","149","","204048","","1369,45",""
"431320","NOVA PETRÓPOLIS","RS","2012","130","","163864","","1260,49",""
"431320","NOVA PETRÓPOLIS","RS","2011","108","","154819,00","","1433,51",""
"431320","NOVA PETRÓPOLIS","RS","2008","84","","68452,00","","814,90",""
"431320","NOVA PETRÓPOLIS","RS","2007","113","","65907","","583,25",""
"431320","NOVA PETRÓPOLIS","RS","2009","146","","96626,00","","661,82",""
"431330","NOVA PRATA","RS","2007","138","","117290","","849,93",""
"431330","NOVA PRATA","RS","2011","178","","187743,00","","1054,74",""
"431330","NOVA PRATA","RS","2021","447","","548860","","1227,87",""
"431330","NOVA PRATA","RS","2015","336","","528612","","1573,25",""
"431330","NOVA PRATA","RS","2014","413","","605286","","1465,58",""
"431330","NOVA PRATA","RS","2017","313","","436255","","1393,79",""
"431330","NOVA PRATA","RS","2013","447","","562488","","1258,36",""
"431330","NOVA PRATA","RS","2018","310","","506374","","1633,46",""
"431330","NOVA PRATA","RS","2008","106","","92812,00","","875,58",""
"431330","NOVA PRATA","RS","2020","327","","275505,00","","842,52",""
"431330","NOVA PRATA","RS","2019","261","","521215,00","","1996,99",""
"431330","NOVA PRATA","RS","2009","155","","113875,00","","734,68",""
"431330","NOVA PRATA","RS","2016","329","","436540,00","","1326,87",""
"431330","NOVA PRATA","RS","2010","167","","147400,00","","882,63",""
"431330","NOVA PRATA","RS","2012","380","","373670","","983,34",""
"431333","NOVA RAMADA","RS","2010","104","","98812,00","","950,12",""
"431333","NOVA RAMADA","RS","2007","143","","112928","","789,71",""
"431333","NOVA RAMADA","RS","2019","41","","79444,00","","1937,66",""
"431333","NOVA RAMADA","RS","2018","43","","79244","","1842,88",""
"431333","NOVA RAMADA","RS","2012","100","","126224","","1262,24",""
"431333","NOVA RAMADA","RS","2011","84","","112553,00","","1339,92",""
"431333","NOVA RAMADA","RS","2020","47","","23120,00","","491,91",""
"431333","NOVA RAMADA","RS","2015","79","","133935","","1695,38",""
"431333","NOVA RAMADA","RS","2021","51","","47017","","921,90",""
"431333","NOVA RAMADA","RS","2013","84","","123600","","1471,43",""
"431333","NOVA RAMADA","RS","2014","89","","121714","","1367,57",""
"431333","NOVA RAMADA","RS","2008","90","","90022,00","","1000,24",""
