id;Ano;totalBeneficiarios;valorTotalRepassado;valorMedioRepassado
430780;2012;537.0;844992;1573,54
430780;2013;507.0;929744;1833,81
430780;2014;544.0;1053040;1935,74
430780;2015;517.0;1037758;2007,27
430780;2016;493.0;1085411,00;2201,65
430780;2017;516.0;1039363;2014,27
430780;2018;457.0;1014517;2219,95
430780;2019;394.0;855579,00;2171,52
430780;2020;481.0;372178,00;773,76
430780;2021;451.0;533061;1181,95
430781;2007;257.0;215910;840,12
430781;2008;261.0;252234,00;966,41
430781;2009;307.0;284019,00;925,14
430781;2010;310.0;329712,00;1063,59
430781;2011;265.0;347606,00;1311,72
430781;2012;271.0;399030;1472,44
430781;2013;255.0;393298;1542,35
430781;2014;217.0;359104;1654,86
430781;2015;168.0;315996;1880,93
430781;2016;133.0;274954,00;2067,32
430781;2017;113.0;197652;1749,13
430781;2018;105.0;165754;1578,61
430781;2019;90.0;145374,00;1615,27
430781;2020;106.0;43568,00;411,02
430781;2021;113.0;73001;646,03
430783;2007;272.0;202928;746,06
430783;2008;230.0;224044,00;974,10
430783;2009;247.0;240905,00;975,32
430783;2010;245.0;257585,00;1051,37
430783;2011;245.0;282464,00;1152,91
430783;2012;257.0;334082;1299,93
430783;2013;229.0;332386;1451,47
430783;2014;204.0;305717;1498,61
430783;2015;189.0;288461;1526,25
430783;2016;169.0;268868,00;1590,93
430783;2017;148.0;257112;1737,24
430783;2018;133.0;234093;1760,10
430783;2019;124.0;227490,00;1834,60
430783;2020;140.0;79890,00;570,64
430783;2021;152.0;133318;877,09
430786;2007;36.0;16521;458,92
430786;2008;26.0;17378,00;668,38
430786;2009;35.0;24917,00;711,91
430786;2010;29.0;25251,00;870,72
430786;2011;26.0;23703,00;911,65
430786;2012;23.0;30092;1308,35
430786;2013;23.0;36216;1574,61
430786;2014;20.0;31503;1575,15
430786;2015;24.0;46147;1922,79
430786;2016;12.0;28691,00;2390,92
430786;2017;12.0;28539;2378,25
430786;2018;2.0;15091;7545,50
430786;2019;6.0;8712,00;1452,00
430786;2020;6.0;4625,00;770,83
430786;2021;4.0;10952;2738,00
430790;2007;909.0;758116;834,01
430790;2008;965.0;862502,00;893,78
430790;2009;1229.0;1168224,00;950,55
430790;2010;1304.0;1429624,00;1096,34
430790;2011;1215.0;1718893,00;1414,73
430790;2012;1222.0;1904924;1558,86
430790;2013;1262.0;2193336;1737,98
430790;2014;1385.0;2602470;1879,04
430790;2015;1350.0;2403519;1780,38
430790;2016;1350.0;2609450,00;1932,93
430790;2017;1556.0;2772487;1781,80
430790;2018;1595.0;3472289;2176,98
430790;2019;1413.0;3450200,00;2441,76
430790;2020;1417.0;1382862,00;975,91
430790;2021;1399.0;2151151;1537,63
430800;2007;287.0;233751;814,46
430800;2008;260.0;259466,00;997,95
430800;2009;319.0;296719,00;930,15
430800;2010;359.0;374075,00;1041,99
430800;2011;355.0;435214,00;1225,95
430800;2012;375.0;531484;1417,29
430800;2013;328.0;515040;1570,24
430800;2014;292.0;518752;1776,55
430800;2015;324.0;521819;1610,55
430800;2016;245.0;500317,00;2042,11
430800;2017;300.0;508372;1694,57
430800;2018;329.0;599937;1823,52
430800;2019;310.0;637593,00;2056,75
430800;2020;346.0;211361,00;610,87
430800;2021;343.0;343754;1002,20
430805;2007;219.0;203551;929,46
430805;2008;206.0;230594,00;1119,39
430805;2009;276.0;277058,00;1003,83
430805;2010;264.0;321188,00;1216,62
430805;2011;252.0;349428,00;1386,62
430805;2012;269.0;394472;1466,44
430805;2013;266.0;430854;1619,75
430805;2014;241.0;431371;1789,92
430805;2015;219.0;413543;1888,32
430805;2016;188.0;379847,00;2020,46
430805;2017;177.0;317855;1795,79
430805;2018;157.0;327542;2086,25
430805;2019;148.0;294034,00;1986,72
430805;2020;148.0;107558,00;726,74
430805;2021;155.0;168560;1087,48
430807;2007;94.0;60053;638,86
430807;2008;78.0;67564,00;866,21
430807;2009;99.0;94965,00;959,24
430807;2010;104.0;115310,00;1108,75
430807;2011;97.0;124349,00;1281,95
430807;2012;104.0;175372;1686,27
430807;2013;97.0;183588;1892,66
430807;2014;90.0;156058;1733,98
430807;2015;111.0;166727;1502,05
430807;2016;108.0;194967,00;1805,25
430807;2017;107.0;215461;2013,65
430807;2018;87.0;239447;2752,26
430807;2019;77.0;213175,00;2768,51
430807;2020;89.0;68661,00;771,47
430807;2021;120.0;167448;1395,40
430810;2007;25.0;21008;840,32
430810;2008;10.0;12292,00;1229,20
430810;2009;31.0;14978,00;483,16
430810;2010;52.0;40405,00;777,02
430810;2011;64.0;59644,00;931,94
430810;2012;84.0;92430;1100,36
430810;2013;95.0;135538;1426,72
430810;2014;90.0;155951;1732,79
430810;2015;83.0;145456;1752,48
430810;2016;94.0;175833,00;1870,56
430810;2017;110.0;203719;1851,99
430810;2018;92.0;214071;2326,86
430810;2019;76.0;193173,00;2541,75
430810;2020;105.0;76371,00;727,34
430810;2021;105.0;163998;1561,89
430820;2007;256.0;160774;628,02
430820;2008;208.0;187248,00;900,23
430820;2009;398.0;258496,00;649,49
430820;2010;402.0;342154,00;851,13
430820;2011;421.0;467524,00;1110,51
430820;2012;405.0;583404;1440,50
430820;2013;403.0;669430;1661,12
430820;2014;279.0;524784;1880,95
430820;2015;277.0;512256;1849,30
430820;2016;244.0;474468,00;1944,54
430820;2017;202.0;380773;1885,01
430820;2018;229.0;377749;1649,56
430820;2019;182.0;372004,00;2043,98
430820;2020;254.0;207857,00;818,33
430820;2021;284.0;405566;1428,05
430825;2007;151.0;122304;809,96
430825;2008;132.0;129474,00;980,86
430825;2009;135.0;135369,00;1002,73
430825;2010;125.0;144579,00;1156,63
430825;2011;114.0;134496,00;1179,79
430825;2012;97.0;129414;1334,16
430825;2013;86.0;129532;1506,19
430825;2014;65.0;114729;1765,06
430825;2015;57.0;96877;1699,60
430825;2016;39.0;61985,00;1589,36
430825;2017;39.0;55858;1432,26
430825;2018;34.0;51911;1526,79
430825;2019;31.0;48232,00;1555,87
430825;2020;33.0;19803,00;600,09
430825;2021;38.0;39122;1029,53
430830;2007;1001.0;868191;867,32
430830;2008;848.0;898020,00;1058,99
430830;2009;1444.0;1179129,00;816,57
430830;2010;1202.0;1304545,00;1085,31
430830;2011;1409.0;1769065,00;1255,55
430830;2012;1382.0;2128138;1539,90
430830;2013;1303.0;2661630;2042,69
430830;2014;1186.0;2916279;2458,92
430830;2015;846.0;2424079;2865,34
430830;2016;707.0;1550633,00;2193,26
430830;2017;956.0;1606735;1680,69
430830;2018;916.0;1754052;1914,90
430830;2019;882.0;1721023,00;1951,27
430830;2020;927.0;502508,00;542,08
430830;2021;947.0;752302;794,41
430840;2007;426.0;313458;735,82
430840;2008;400.0;379534,00;948,84
430840;2009;445.0;427723,00;961,18
430840;2010;434.0;454526,00;1047,29
430840;2011;442.0;530313,00;1199,80
430840;2012;541.0;746240;1379,37
430840;2013;562.0;989388;1760,48
430840;2014;597.0;1063890;1782,06
430840;2015;533.0;1056540;1982,25
430840;2016;465.0;926833,00;1993,19
430840;2017;445.0;830957;1867,32
430840;2018;429.0;852141;1986,34
430840;2019;424.0;888338,00;2095,14
430840;2020;474.0;275669,00;581,58
430840;2021;505.0;503815;997,65
430843;2007;32.0;38398;1199,94
430843;2008;31.0;33280,00;1073,55
430843;2009;38.0;40171,00;1057,13
430843;2010;31.0;40767,00;1315,06
430843;2011;28.0;36384,00;1299,43
430843;2012;27.0;42736;1582,81
430843;2013;21.0;39974;1903,52
430843;2014;22.0;39220;1782,73
430843;2015;20.0;40473;2023,65
430843;2016;18.0;26905,00;1494,72
430843;2017;18.0;23247;1291,50
430843;2018;17.0;30355;1785,59
430843;2019;19.0;36739,00;1933,63
430843;2020;23.0;18980,00;825,22
430843;2021;37.0;42613;1151,70
430845;2007;367.0;243262;662,84
430845;2008;346.0;295414,00;853,80
430845;2009;307.0;325107,00;1058,98
430845;2010;240.0;287753,00;1198,97
430845;2011;274.0;308585,00;1126,22
430845;2012;261.0;343418;1315,78
430845;2013;191.0;300406;1572,81
430845;2014;134.0;219940;1641,34
430845;2015;115.0;173288;1506,85
430845;2016;109.0;155565,00;1427,20
430845;2017;101.0;109813;1087,26
430845;2018;118.0;137159;1162,36
430845;2019;102.0;161579,00;1584,11
430845;2020;133.0;62289,00;468,34
430845;2021;163.0;153363;940,88
430850;2007;1584.0;1290803;814,90
430850;2008;1220.0;1345952,00;1103,24
430850;2009;1567.0;1453577,00;927,62
430850;2010;1616.0;1672046,00;1034,68
430850;2011;1448.0;1860445,00;1284,84
430850;2012;1358.0;1897696;1397,42
430850;2013;1119.0;1785310;1595,45
430850;2014;1101.0;1853820;1683,76
430850;2015;1117.0;1857505;1662,94
430850;2016;980.0;1859752,00;1897,71
430850;2017;1042.0;1819088;1745,77
430850;2018;840.0;1842854;2193,87
430850;2019;699.0;1458003,00;2085,84
430850;2020;737.0;485895,00;659,29
430850;2021;750.0;699025;932,03
430860;2007;252.0;183179;726,90
430860;2008;212.0;185540,00;875,19
430860;2009;210.0;186408,00;887,66
430860;2010;223.0;219811,00;985,70
430860;2011;229.0;299906,00;1309,63
430860;2012;235.0;355194;1511,46
430860;2013;208.0;366114;1760,16
430860;2014;190.0;331597;1745,25
430860;2015;218.0;374253;1716,76
430860;2016;180.0;410262,00;2279,23
430860;2017;194.0;364468;1878,70
430860;2018;199.0;402790;2024,07
430860;2019;145.0;368344,00;2540,30
430860;2020;163.0;141025,00;865,18
430860;2021;188.0;235989;1255,26
430865;2007;330.0;272845;826,80
430865;2008;327.0;308576,00;943,66
430865;2009;371.0;338970,00;913,67
430865;2010;359.0;389576,00;1085,17
430865;2011;386.0;434881,00;1126,63
430865;2012;424.0;570568;1345,68
430865;2013;414.0;609574;1472,40
430865;2014;416.0;605586;1455,74
430865;2015;394.0;576190;1462,41
430865;2016;342.0;547911,00;1602,08
430865;2017;287.0;454194;1582,56
430865;2018;261.0;447147;1713,21
430865;2019;218.0;444233,00;2037,77
430865;2020;240.0;129781,00;540,75
430865;2021;222.0;174629;786,62
430870;2007;160.0;111141;694,63
430870;2008;138.0;149080,00;1080,29
430870;2009;142.0;155691,00;1096,42
430870;2010;161.0;160824,00;998,91
430870;2011;157.0;210879,00;1343,18
430870;2012;152.0;227958;1499,72
430870;2013;189.0;264338;1398,61
430870;2014;195.0;300687;1541,98
430870;2015;157.0;276201;1759,24
430870;2016;114.0;218334,00;1915,21
430870;2017;125.0;170160;1361,28
430870;2018;120.0;173751;1447,93
430870;2019;97.0;176640,00;1821,03
430870;2020;108.0;58852,00;544,93
430870;2021;116.0;91759;791,03
430880;2007;550.0;355189;645,80
430880;2008;519.0;440330,00;848,42
430880;2009;659.0;548467,00;832,27
430880;2010;536.0;530932,00;990,54
430880;2011;418.0;495270,00;1184,86
430880;2012;468.0;584048;1247,97
430880;2013;492.0;671206;1364,24
430880;2014;421.0;668389;1587,62
430880;2015;441.0;699710;1586,64
430880;2016;383.0;660404,00;1724,29
430880;2017;424.0;666665;1572,32
430880;2018;452.0;808400;1788,50
430880;2019;453.0;888622,00;1961,64
430880;2020;530.0;316075,00;596,37
430880;2021;573.0;596663;1041,30
430885;2007;68.0;42932;631,35
430885;2008;36.0;39338,00;1092,72
430885;2009;38.0;25473,00;670,34
430885;2010;46.0;37496,00;815,13
430885;2011;44.0;51269,00;1165,20
430885;2012;52.0;82204;1580,85
430885;2013;57.0;93972;1648,63
430885;2014;60.0;109456;1824,27
430885;2015;82.0;165871;2022,82
430885;2016;86.0;231673,00;2693,87
430885;2017;88.0;244394;2777,20
430885;2018;50.0;181694;3633,88
430885;2019;39.0;125863,00;3227,26
430885;2020;49.0;53771,00;1097,37
430885;2021;53.0;109786;2071,43
430890;2007;715.0;486808;680,85
430890;2008;672.0;578082,00;860,24
430890;2009;964.0;805883,00;835,98
430890;2010;938.0;1130001,00;1204,69
430890;2011;927.0;1248047,00;1346,33
430890;2012;886.0;1385630;1563,92
430890;2013;761.0;1431648;1881,27
430890;2014;553.0;1156902;2092,05
430890;2015;474.0;919824;1940,56
430890;2016;259.0;685299,00;2645,94
430890;2017;183.0;357521;1953,67
430890;2018;173.0;306290;1770,46
430890;2019;152.0;284106,00;1869,12
430890;2020;183.0;105539,00;576,72
430890;2021;197.0;152992;776,61
430900;2007;1296.0;1091228;842,00
430900;2008;1240.0;1215782,00;980,47
430900;2009;1517.0;1414762,00;932,61
430900;2010;1588.0;1771516,00;1115,56
430900;2011;1439.0;1907676,00;1325,70
430900;2012;1513.0;2311154;1527,53
430900;2013;1397.0;2914398;2086,18
430900;2014;1467.0;2961307;2018,61
430900;2015;1265.0;2423050;1915,45
430900;2016;1074.0;2091899,00;1947,76
430900;2017;1111.0;1949207;1754,46
430900;2018;1219.0;2421377;1986,36
430900;2019;1147.0;2694129,00;2348,85
430900;2020;1254.0;936048,00;746,45
430900;2021;1266.0;1643022;1297,81
430905;2007;338.0;223470;661,15
430905;2008;294.0;245990,00;836,70
430905;2009;310.0;274521,00;885,55
430905;2010;319.0;302240,00;947,46
430905;2011;308.0;380780,00;1236,30
430905;2012;329.0;466662;1418,43
430905;2013;305.0;497592;1631,45
430905;2014;272.0;504478;1854,70
430905;2015;257.0;422973;1645,81
430905;2016;225.0;412695,00;1834,20
430905;2017;229.0;398986;1742,30
430905;2018;218.0;432883;1985,70
430905;2019;169.0;381316,00;2256,31
430905;2020;202.0;125394,00;620,76
430905;2021;253.0;266139;1051,93
430910;2007;533.0;370662;695,43
430910;2008;503.0;411186,00;817,47
430910;2009;722.0;545478,00;755,51
430910;2010;550.0;569780,00;1035,96
430910;2011;480.0;628914,00;1310,24
430910;2012;513.0;787520;1535,13
430910;2013;482.0;870108;1805,20
430910;2014;476.0;892298;1874,58
430910;2015;535.0;1024562;1915,07
430910;2016;490.0;1023214,00;2088,19
430910;2017;471.0;947778;2012,27
430910;2018;480.0;973581;2028,29
430910;2019;393.0;940084,00;2392,07
430910;2020;520.0;368831,00;709,29
430910;2021;649.0;886329;1365,68
430912;2007;171.0;135740;793,80
430912;2008;161.0;165528,00;1028,12
430912;2009;227.0;216446,00;953,51
430912;2010;222.0;259693,00;1169,79
430912;2011;214.0;290579,00;1357,85
430912;2012;245.0;348042;1420,58
430912;2013;235.0;403422;1716,69
430912;2014;252.0;453995;1801,57
430912;2015;220.0;462797;2103,62
430912;2016;206.0;431576,00;2095,03
430912;2017;227.0;494288;2177,48
430912;2018;207.0;536553;2592,04
430912;2019;201.0;542673,00;2699,87
430912;2020;217.0;187063,00;862,04
430912;2021;210.0;369171;1757,96
430915;2007;184.0;151075;821,06
430915;2008;178.0;174690,00;981,40
430915;2009;141.0;184159,00;1306,09
430915;2010;121.0;134434,00;1111,02
430915;2011;105.0;140100,00;1334,29
430915;2012;132.0;161152;1220,85
430915;2013;156.0;219790;1408,91
430915;2014;189.0;271729;1437,72
430915;2015;217.0;324784;1496,70
430915;2016;206.0;355945,00;1727,89
430915;2017;219.0;352727;1610,63
430915;2018;208.0;360799;1734,61
430915;2019;186.0;343641,00;1847,53
430915;2020;207.0;103851,00;501,70
430915;2021;210.0;144207;686,70
430920;2007;7752.0;6272242;809,11
430920;2008;7511.0;7216990,00;960,86
430920;2009;10412.0;9702452,00;931,85
430920;2010;8942.0;10239483,00;1145,10
430920;2011;7969.0;10735289,00;1347,13
430920;2012;7052.0;10918036;1548,22
430920;2013;6828.0;11055906;1619,20
430920;2014;7309.0;12586721;1722,09
430920;2015;9087.0;16578712;1824,44
430920;2016;9101.0;19474544,00;2139,82
430920;2017;9733.0;20560972;2112,50
430920;2018;10403.0;23135651;2223,94
430920;2019;9272.0;22902677,00;2470,09
430920;2020;10620.0;7678704,00;723,04
430920;2021;11088.0;13392996;1207,88
430925;2007;33.0;21037;637,48
430925;2008;29.0;25492,00;879,03
430925;2009;45.0;33873,00;752,73
430925;2010;42.0;42344,00;1008,19
430925;2011;36.0;46021,00;1278,36
430925;2012;38.0;54334;1429,84
430925;2013;32.0;60386;1887,06
430925;2014;28.0;56864;2030,86
430925;2015;24.0;55234;2301,42
430925;2016;21.0;40006,00;1905,05
430925;2017;26.0;48414;1862,08
430925;2018;21.0;53699;2557,10
430925;2019;19.0;45294,00;2383,89
430925;2020;21.0;12594,00;599,71
430925;2021;21.0;27257;1297,95
430930;2007;3403.0;2409767;708,13
430930;2008;3039.0;2942036,00;968,09
430930;2009;3761.0;3467041,00;921,84
430930;2010;3483.0;3627902,00;1041,60
430930;2011;3462.0;4440699,00;1282,70
430930;2012;3632.0;5582608;1537,06
430930;2013;3469.0;6278238;1809,81
430930;2014;2916.0;5573516;1911,36
430930;2015;2730.0;5077628;1859,94
430930;2016;2346.0;4319314,00;1841,14
430930;2017;2204.0;3679265;1669,36
430930;2018;2621.0;4490172;1713,15
430930;2019;2442.0;4970197,00;2035,30
430930;2020;3145.0;2042567,00;649,46
430930;2021;3386.0;3375399;996,87
430940;2007;204.0;159737;783,02
430940;2008;152.0;130720,00;860,00
430940;2009;211.0;190606,00;903,35
430940;2010;225.0;252327,00;1121,45
430940;2011;243.0;310074,00;1276,02
430940;2012;327.0;482692;1476,12
430940;2013;303.0;580986;1917,45
430940;2014;276.0;579322;2098,99
430940;2015;271.0;512190;1890,00
430940;2016;263.0;469169,00;1783,91
430940;2017;234.0;381695;1631,18
430940;2018;187.0;342400;1831,02
430940;2019;138.0;245897,00;1781,86
430940;2020;206.0;134655,00;653,67
430940;2021;262.0;309209;1180,19
430950;2007;616.0;468447;760,47
430950;2008;523.0;512718,00;980,34
430950;2009;631.0;583313,00;924,43
430950;2010;605.0;613372,00;1013,84
430950;2011;532.0;656293,00;1233,63
430950;2012;491.0;636866;1297,08
430950;2013;416.0;569634;1369,31
430950;2014;377.0;552432;1465,34
430950;2015;349.0;554237;1588,07
430950;2016;301.0;481590,00;1599,97
430950;2017;294.0;461112;1568,41
430950;2018;274.0;456413;1665,74
430950;2019;256.0;434693,00;1698,02
430950;2020;286.0;145420,00;508,46
430950;2021;335.0;248981;743,23
430955;2007;29.0;13270;457,59
430955;2008;31.0;21860,00;705,16
430955;2009;36.0;23575,00;654,86
430955;2010;33.0;25782,00;781,27
430955;2011;26.0;27151,00;1044,27
430955;2012;21.0;32042;1525,81
430955;2013;20.0;32100;1605,00
430955;2014;26.0;39242;1509,31
430955;2015;25.0;48280;1931,20
430955;2016;19.0;49250,00;2592,11
430955;2017;16.0;34541;2158,81
430955;2018;20.0;31290;1564,50
430955;2019;19.0;35932,00;1891,16
430955;2020;34.0;19763,00;581,26
430955;2021;43.0;38056;885,02
430957;2007;164.0;130845;797,84
430957;2008;122.0;141514,00;1159,95
430957;2009;125.0;149714,00;1197,71
430957;2010;137.0;166870,00;1218,03
430957;2011;135.0;201374,00;1491,66
430957;2012;130.0;225858;1737,37
430957;2013;125.0;242182;1937,46
430957;2014;124.0;224591;1811,22
430957;2015;137.0;259290;1892,63
430957;2016;132.0;293813,00;2225,86
430957;2017;122.0;259224;2124,79
430957;2018;112.0;245557;2192,47
430957;2019;109.0;242720,00;2226,79
430957;2020;114.0;73704,00;646,53
430957;2021;113.0;132999;1176,98
430960;2007;753.0;535056;710,57
430960;2008;635.0;611128,00;962,41
430960;2009;655.0;650077,00;992,48
430960;2010;645.0;669110,00;1037,38
430960;2011;613.0;747968,00;1220,18
430960;2012;573.0;790566;1379,70
430960;2013;518.0;781438;1508,57
430960;2014;562.0;833788;1483,61
430960;2015;538.0;845810;1572,14
430960;2016;531.0;955244,00;1798,95
430960;2017;528.0;929086;1759,63
430960;2018;456.0;857641;1880,79
430960;2019;387.0;754045,00;1948,44
430960;2020;406.0;224219,00;552,26
430960;2021;416.0;358274;861,24
430965;2007;518.0;425414;821,26
430965;2008;536.0;520802,00;971,65
430965;2009;613.0;631794,00;1030,66
430965;2010;608.0;696498,00;1145,56
430965;2011;640.0;842782,00;1316,85
430965;2012;637.0;1001422;1572,09
430965;2013;694.0;1293808;1864,28
430965;2014;773.0;1763029;2280,76
430965;2015;715.0;1890062;2643,44
430965;2016;721.0;2107927,00;2923,62
430965;2017;880.0;2075180;2358,16
430965;2018;906.0;2283334;2520,24
430965;2019;838.0;2219801,00;2648,93
430965;2020;803.0;707260,00;880,77
430965;2021;802.0;1191394;1485,53
430970;2007;180.0;117938;655,21
430970;2008;135.0;124406,00;921,53
430970;2009;166.0;146515,00;882,62
430970;2010;158.0;149984,00;949,27
430970;2011;147.0;164368,00;1118,15
430970;2012;177.0;212070;1198,14
430970;2013;156.0;231622;1484,76
430970;2014;120.0;207895;1732,46
430970;2015;116.0;187335;1614,96
430970;2016;110.0;176508,00;1604,62
430970;2017;105.0;184297;1755,21
430970;2018;90.0;178643;1984,92
430970;2019;78.0;163221,00;2092,58
430970;2020;80.0;56958,00;711,98
430970;2021;91.0;93069;1022,74
430975;2007;357.0;312187;874,47
430975;2008;335.0;365554,00;1091,21
430975;2009;388.0;416241,00;1072,79
430975;2010;398.0;511986,00;1286,40
430975;2011;416.0;604681,00;1453,56
430975;2012;377.0;644506;1709,56
430975;2013;322.0;595468;1849,28
430975;2014;285.0;509156;1786,51
430975;2015;279.0;493630;1769,28
430975;2016;226.0;434417,00;1922,20
430975;2017;231.0;386076;1671,32
430975;2018;212.0;377998;1783,01
430975;2019;202.0;378854,00;1875,51
430975;2020;233.0;106106,00;455,39
430975;2021;267.0;199088;745,65
430980;2007;191.0;108451;567,81
430980;2008;106.0;101750,00;959,91
430980;2009;149.0;115496,00;775,14
430980;2010;156.0;141548,00;907,36
430980;2011;133.0;161857,00;1216,97
430980;2012;138.0;167954;1217,06
430980;2013;126.0;186782;1482,40
430980;2014;131.0;207878;1586,85
430980;2015;113.0;185688;1643,26
430980;2016;96.0;180068,00;1875,71
430980;2017;106.0;170270;1606,32
430980;2018;98.0;191878;1957,94
430980;2019;82.0;185312,00;2259,90
430980;2020;97.0;65131,00;671,45
430980;2021;119.0;136685;1148,61
430990;2007;232.0;189962;818,80
430990;2008;197.0;176930,00;898,12
430990;2009;199.0;197625,00;993,09
430990;2010;195.0;208572,00;1069,60
430990;2011;199.0;265130,00;1332,31
430990;2012;223.0;325034;1457,55
430990;2013;212.0;325740;1536,51
430990;2014;164.0;330741;2016,71
