id_empreendimento,data_inicio,data_fim,finalidade,atividade,modalidade,produto,variedade,cesta_safra,zoneamento,unidade_medida,unidade_medida_previsao_producao,consorcio,cedula_mae,id_tipo_cultura
12013600227042,2002-01-01,,custeio,agricola,lavoura,flores,orquidea,fruticultura / olericultura,nao zoneado,hectare,quantidade,nao consorciado,0,1
12013600261042,2005-01-01,,custeio,agricola,lavoura,flores,rosa,fruticultura / olericultura,nao zoneado,hectare,quantidade,nao consorciado,0,1
12015220000042,1984-01-01,,custeio,agricola,lavoura,nabo,nao se aplica,fruticultura / olericultura,nao zoneado,hectare,tonelada,nao consorciado,0,4
12014820000052,2019-02-28,,custeio,agricola,lavoura,manjericao,nao se aplica,irrigadas,nao zoneado,hectare,quilograma,nao consorciado,0,4
12012380000052,1984-01-01,,custeio,agricola,lavoura,chicoria,nao se aplica,irrigadas,nao zoneado,hectare,tonelada,nao consorciado,0,4
12012280000052,1984-01-01,,custeio,agricola,lavoura,cenoura,nao se aplica,irrigadas,nao zoneado,hectare,tonelada,nao consorciado,0,4
12011380000042,2009-10-01,,custeio,agricola,lavoura,bucha vegetal,nao se aplica,fruticultura / olericultura,nao zoneado,hectare,mil duzias,nao consorciado,0,1
12010580000052,1984-01-01,,custeio,agricola,lavoura,alho,nao se aplica,irrigadas,nao zoneado,hectare,tonelada,nao consorciado,0,4
12010040000042,1984-01-01,,custeio,agricola,lavoura,abacaxi,nao se aplica,fruticultura / olericultura,nao zoneado,hectare,tonelada,nao consorciado,0,2
12017280213042,2021-02-12,,custeio,agricola,lavoura,uva,mudas,fruticultura / olericultura,nao zoneado,hectare,unidade,nao consorciado,0,2
12015060000022,1984-01-01,,custeio,agricola,lavoura,milheto,nao se aplica,safrinha (2ª safra),nao zoneado,hectare,tonelada,nao consorciado,0,3
12014620000042,1984-01-01,,custeio,agricola,lavoura,maca,nao se aplica,fruticultura / olericultura,nao zoneado,hectare,tonelada,nao consorciado,0,2
12014460000052,1984-01-01,,custeio,agricola,lavoura,limao,nao se aplica,irrigadas,nao zoneado,hectare,tonelada,nao consorciado,0,2
12014340000052,2010-06-18,,custeio,agricola,lavoura,lima,nao se aplica,irrigadas,nao zoneado,hectare,tonelada,nao consorciado,0,2
12011170000042,2014-01-01,,custeio,agricola,lavoura,baru,nao se aplica,fruticultura / olericultura,nao zoneado,hectare,tonelada,nao consorciado,0,2
12010100000052,1984-01-01,,custeio,agricola,lavoura,abobrinha,nao se aplica,irrigadas,nao zoneado,hectare,tonelada,nao consorciado,0,4
12010040000052,1984-01-01,,custeio,agricola,lavoura,abacaxi,nao se aplica,irrigadas,nao zoneado,hectare,tonelada,nao consorciado,0,2
12010580216052,1984-01-01,,custeio,agricola,lavoura,alho,nobre,irrigadas,nao zoneado,hectare,tonelada,nao consorciado,0,4
12010560394022,2015-07-01,,custeio,agricola,lavoura,algodao,caroco de algodao herbaceo,safrinha (2ª safra),nao zoneado,hectare,tonelada,nao consorciado,0,3
12016900000042,1984-01-01,,custeio,agricola,lavoura,tapereba,nao se aplica,fruticultura / olericultura,nao zoneado,hectare,tonelada,nao consorciado,0,2
12015620000042,1984-01-01,,custeio,agricola,lavoura,painco,nao se aplica,fruticultura / olericultura,nao zoneado,hectare,tonelada,nao consorciado,0,3
12013930000042,2015-07-01,,custeio,agricola,lavoura,hortalica ora-pro-nobis,nao se aplica,fruticultura / olericultura,nao zoneado,hectare,caixa,nao consorciado,0,1
12013920000042,1984-01-01,,custeio,agricola,lavoura,hortalicas,nao se aplica,fruticultura / olericultura,nao zoneado,hectare,tonelada,nao consorciado,0,1
12011960000842,1984-01-01,,custeio,agricola,lavoura,cara,nao se aplica,fruticultura / olericultura,nao zoneado,hectare,tonelada,consorciado,0,1
12010680000042,1984-01-01,,custeio,agricola,lavoura,andiroba,nao se aplica,fruticultura / olericultura,nao zoneado,hectare,tonelada,nao consorciado,0,2
12010520000042,1984-01-01,,custeio,agricola,lavoura,alface,nao se aplica,fruticultura / olericultura,nao zoneado,hectare,unidade,nao consorciado,0,4
12013920284052,1984-01-01,,custeio,agricola,lavoura,hortalicas,taioba,irrigadas,nao zoneado,hectare,tonelada,nao consorciado,0,1
12013600420452,2016-07-01,,custeio,agricola,lavoura,flores,tulipa (corte),irrigadas,nao zoneado,hectare,quantidade,valor invalido,0,1
12011840990052,2019-04-23,,custeio,agricola,lavoura,cana-de-acucar,nao e aplicavel,irrigadas,nao zoneado,hectare,quantidade,nao consorciado,0,2
12015880000052,2006-06-21,,custeio,agricola,lavoura,pessego,nao se aplica,irrigadas,nao zoneado,hectare,tonelada,nao consorciado,0,2
12015880000042,1984-01-01,,custeio,agricola,lavoura,pessego,nao se aplica,fruticultura / olericultura,nao zoneado,hectare,tonelada,nao consorciado,0,2
12014660000052,2017-07-18,2017-10-25,custeio,agricola,lavoura,madeira,nao se aplica,irrigadas,nao zoneado,hectare,tonelada,nao consorciado,0,3
12013650000052,2014-01-01,,custeio,agricola,lavoura,framboesa,nao se aplica,irrigadas,nao zoneado,hectare,tonelada,nao consorciado,0,2
12013580000052,1984-01-01,,custeio,agricola,lavoura,figo,nao se aplica,irrigadas,nao zoneado,hectare,tonelada,nao consorciado,0,2
12013480000052,2009-11-01,,custeio,agricola,lavoura,estevia,nao se aplica,irrigadas,nao zoneado,hectare,tonelada,nao consorciado,0,2
12012560000042,1984-01-01,,custeio,agricola,lavoura,coco,nao se aplica,fruticultura / olericultura,nao zoneado,hectare,unidade,nao consorciado,0,2
12010940000052,1984-01-01,,custeio,agricola,lavoura,aspargo,nao se aplica,irrigadas,nao zoneado,hectare,unidade,nao consorciado,0,4
12010600000042,1984-01-01,,custeio,agricola,lavoura,almeirao,nao se aplica,fruticultura / olericultura,nao zoneado,hectare,unidade,nao consorciado,0,4
12010480000052,1984-01-01,,custeio,agricola,lavoura,alcachofra,nao se aplica,irrigadas,nao zoneado,hectare,tonelada,nao consorciado,0,1
12010400000052,1984-01-01,,custeio,agricola,lavoura,agriao,nao se aplica,irrigadas,nao zoneado,hectare,unidade,nao consorciado,0,4
12013600462052,2019-05-03,,custeio,agricola,lavoura,flores,anturio,irrigadas,nao zoneado,hectare,unidade,nao consorciado,0,1
12013600980052,2019-05-21,,custeio,agricola,lavoura,flores,lisianthus,irrigadas,nao zoneado,hectare,unidade,nao consorciado,0,1
12010160990052,2019-07-26,,custeio,agricola,lavoura,acai,nao e aplicavel,irrigadas,nao zoneado,hectare,unidade,nao consorciado,0,2
12016780000042,1984-01-01,,custeio,agricola,lavoura,tangerina,nao se aplica,fruticultura / olericultura,nao zoneado,hectare,tonelada,nao consorciado,0,2
12016480000052,1984-01-01,,custeio,agricola,lavoura,rucula,nao se aplica,irrigadas,nao zoneado,hectare,unidade,nao consorciado,0,4
12013600175052,2015-01-01,,custeio,agricola,lavoura,flores,gypsophi,irrigadas,nao zoneado,hectare,quantidade,nao consorciado,0,1
12013600413052,2016-07-01,,custeio,agricola,lavoura,flores,gerbera,irrigadas,nao zoneado,hectare,quantidade,nao consorciado,0,1
12011160502052,2020-05-22,,custeio,agricola,lavoura,banana,cavendish (nanica),irrigadas,nao zoneado,hectare,tonelada,nao consorciado,0,2
12014320000042,2009-01-15,,custeio,agricola,lavoura,lichia (lechia),nao se aplica,fruticultura / olericultura,nao zoneado,hectare,tonelada,nao consorciado,0,2
12013780000052,1984-01-01,,custeio,agricola,lavoura,goiaba,nao se aplica,irrigadas,nao zoneado,hectare,tonelada,nao consorciado,0,2
12012020000042,1984-01-01,,custeio,agricola,lavoura,carnauba,nao se aplica,fruticultura / olericultura,nao zoneado,hectare,tonelada,nao consorciado,0,2
12015760162002,2017-11-23,,custeio,agricola,lavoura,pastagem,feno e silagem,ano civil / ano de exploracao,nao zoneado,hectare,tonelada,nao consorciado,0,2
12010040213042,1984-01-01,,custeio,agricola,lavoura,abacaxi,mudas,fruticultura / olericultura,nao zoneado,hectare,mil mudas,nao consorciado,0,2
12017321000452,2018-10-31,,custeio,agricola,lavoura,longan,nao se aplica,irrigadas,nao zoneado,hectare,tonelada,valor invalido,0,2
12017240000052,2010-01-01,,custeio,agricola,lavoura,urucum,nao se aplica,irrigadas,nao zoneado,hectare,tonelada,nao consorciado,0,2
12016940000852,1984-01-01,,custeio,agricola,lavoura,tomate,nao se aplica,irrigadas,nao zoneado,hectare,tonelada,consorciado,0,1
12014140000052,1984-01-01,,custeio,agricola,lavoura,laranja,nao se aplica,irrigadas,nao zoneado,hectare,tonelada,nao consorciado,0,2
12013920000052,2020-09-29,,custeio,agricola,lavoura,hortalicas,nao se aplica,irrigadas,nao zoneado,hectare,tonelada,nao consorciado,0,1
12013840000032,2018-05-08,,custeio,agricola,lavoura,grao-de-bico,nao se aplica,safra de inverno (3ª safra),nao zoneado,hectare,tonelada,nao consorciado,0,3
12013560000052,1984-01-01,,custeio,agricola,lavoura,feijao,nao se aplica,irrigadas,nao zoneado,hectare,tonelada,nao consorciado,0,3
12011960000042,1984-01-01,,custeio,agricola,lavoura,cara,nao se aplica,fruticultura / olericultura,nao zoneado,hectare,tonelada,nao consorciado,0,1
12011120000052,2006-06-21,,custeio,agricola,lavoura,azevem,nao se aplica,irrigadas,nao zoneado,hectare,tonelada,nao consorciado,0,3
12010640000052,2005-09-21,,custeio,agricola,lavoura,amendoim,nao se aplica,irrigadas,nao zoneado,hectare,tonelada,nao consorciado,0,1
12010520213052,2015-07-01,,custeio,agricola,lavoura,alface,mudas,irrigadas,nao zoneado,hectare,unidade,nao consorciado,0,1
12014050000042,2022-02-17,,custeio,agricola,lavoura,jaca,nao se aplica,fruticultura / olericultura,nao zoneado,hectare,tonelada,nao consorciado,0,2
12011220000032,1984-01-01,2017-04-28,custeio,agricola,lavoura,batata-inglesa,nao se aplica,safra de inverno (3ª safra),nao zoneado,hectare,tonelada,nao consorciado,0,1
12010560000012,1984-01-01,,custeio,agricola,lavoura,algodao,nao se aplica,safra de verao (1ª safra),nao zoneado,hectare,tonelada,nao consorciado,0,3
12013900403052,2015-01-01,,custeio,agricola,lavoura,guariroba,palmito,irrigadas,nao zoneado,hectare,unidade,nao consorciado,0,2
12016666000042,2019-06-10,,custeio,agricola,lavoura,forracao de jardim,nao se aplica,fruticultura / olericultura,nao zoneado,hectare,quantidade,nao consorciado,0,1
12015300000042,1984-01-01,,custeio,agricola,lavoura,oliva (azeitona),nao se aplica,fruticultura / olericultura,nao zoneado,hectare,tonelada,nao consorciado,0,2
12015000000052,1984-01-01,,custeio,agricola,lavoura,melancia,nao se aplica,irrigadas,nao zoneado,hectare,tonelada,nao consorciado,0,4
12014140000042,1984-01-01,,custeio,agricola,lavoura,laranja,nao se aplica,fruticultura / olericultura,nao zoneado,hectare,tonelada,nao consorciado,0,2
12013860000052,1984-01-01,,custeio,agricola,lavoura,graviola,nao se aplica,irrigadas,nao zoneado,hectare,tonelada,nao consorciado,0,2
12013660000052,2009-10-01,2014-04-30,custeio,agricola,lavoura,frutas diversas n. e.,nao se aplica,irrigadas,nao zoneado,hectare,tonelada,nao consorciado,0,2
12012860146042,2014-01-01,,custeio,agricola,lavoura,cravo-da-india,especiarias,fruticultura / olericultura,nao zoneado,hectare,tonelada,nao consorciado,0,2
12017280155042,1984-01-01,2019-04-30,custeio,agricola,lavoura,uva,europeia,fruticultura / olericultura,nao zoneado,hectare,tonelada,nao consorciado,0,2
12011880331042,2013-03-08,2017-10-19,custeio,agricola,lavoura,capim,pastagem,fruticultura / olericultura,nao zoneado,hectare,tonelada,nao consorciado,0,1
12016940990052,2019-08-28,,custeio,agricola,lavoura,tomate,nao e aplicavel,irrigadas,nao zoneado,hectare,quantidade,nao consorciado,0,4
12016660000042,1984-01-01,,custeio,agricola,lavoura,serralha,nao se aplica,fruticultura / olericultura,nao zoneado,hectare,unidade,nao consorciado,0,4
12015080000812,1984-01-01,,custeio,agricola,lavoura,milho,nao se aplica,safra de verao (1ª safra),nao zoneado,hectare,tonelada,consorciado,0,3
12015040000052,1984-01-01,,custeio,agricola,lavoura,menta,nao se aplica,irrigadas,nao zoneado,hectare,tonelada,nao consorciado,0,4
12013940000042,1984-01-01,,custeio,agricola,lavoura,hortela,nao se aplica,fruticultura / olericultura,nao zoneado,hectare,unidade,nao consorciado,0,4
12012680000042,1984-01-01,,custeio,agricola,lavoura,cogumelo,nao se aplica,fruticultura / olericultura,nao zoneado,hectare,tonelada,nao consorciado,0,1
12012440000042,2010-06-18,,custeio,agricola,lavoura,cidra,nao se aplica,fruticultura / olericultura,nao zoneado,hectare,tonelada,nao consorciado,0,2
12013600196042,2009-10-01,,custeio,agricola,lavoura,flores,lirio,fruticultura / olericultura,nao zoneado,hectare,quantidade,nao consorciado,0,1
12016040213042,2015-12-08,,custeio,agricola,lavoura,plantas ornamentais,mudas,fruticultura / olericultura,nao zoneado,hectare,mil unidades,nao consorciado,0,1
12017100275012,2015-07-01,2020-03-25,custeio,agricola,lavoura,trigo,sarraceno/mourisco,safra de verao (1ª safra),nao zoneado,hectare,tonelada,nao consorciado,0,3
12015880990042,2019-05-09,,custeio,agricola,lavoura,pessego,nao e aplicavel,fruticultura / olericultura,nao zoneado,hectare,unidade,nao consorciado,0,2
12015940000042,1984-01-01,,custeio,agricola,lavoura,pimenta-do-reino,nao se aplica,fruticultura / olericultura,nao zoneado,hectare,tonelada,nao consorciado,0,2
12015640000042,2010-07-07,,custeio,agricola,lavoura,palma,nao se aplica,fruticultura / olericultura,nao zoneado,hectare,tonelada,nao consorciado,0,2
12014580000032,2020-04-03,,custeio,agricola,lavoura,linho,nao se aplica,safra de inverno (3ª safra),nao zoneado,hectare,tonelada,nao consorciado,0,3
12014140000842,1984-01-01,,custeio,agricola,lavoura,laranja,nao se aplica,fruticultura / olericultura,nao zoneado,hectare,tonelada,consorciado,0,2
12013560000022,1984-01-01,,custeio,agricola,lavoura,feijao,nao se aplica,safrinha (2ª safra),nao zoneado,hectare,tonelada,nao consorciado,0,3
12012340000042,1984-01-01,,custeio,agricola,lavoura,cha,nao se aplica,fruticultura / olericultura,nao zoneado,hectare,tonelada,nao consorciado,0,2
12012300000032,1984-01-01,,custeio,agricola,lavoura,centeio,nao se aplica,safra de inverno (3ª safra),nao zoneado,hectare,tonelada,nao consorciado,0,3
12011780000842,1984-01-01,2017-08-31,custeio,agricola,lavoura,caju,nao se aplica,fruticultura / olericultura,nao zoneado,hectare,tonelada,consorciado,0,2
12011140000042,1984-01-01,,custeio,agricola,lavoura,babacu,nao se aplica,fruticultura / olericultura,nao zoneado,hectare,tonelada,nao consorciado,0,2
12010900000052,1984-01-01,,custeio,agricola,lavoura,arroz,nao se aplica,irrigadas,nao zoneado,hectare,tonelada,nao consorciado,0,3
12010590000052,2015-01-01,,custeio,agricola,lavoura,alho poro,nao se aplica,irrigadas,nao zoneado,hectare,unidade,nao consorciado,0,4
12011580260042,2004-12-22,,custeio,agricola,lavoura,cafe,robusta (conilon),fruticultura / olericultura,nao zoneado,hectare,tonelada,nao consorciado,0,2
12011000414052,2015-07-01,,custeio,agricola,lavoura,aveia,feno,irrigadas,nao zoneado,hectare,tonelada,nao consorciado,0,3
12017280990042,2019-05-09,,custeio,agricola,lavoura,uva,nao e aplicavel,fruticultura / olericultura,nao zoneado,hectare,unidade,nao consorciado,0,2
12014920000042,1984-01-01,,custeio,agricola,lavoura,maracuja,nao se aplica,fruticultura / olericultura,nao zoneado,hectare,tonelada,nao consorciado,0,2
12012980000042,1984-01-01,,custeio,agricola,lavoura,cupuacu,nao se aplica,fruticultura / olericultura,nao zoneado,hectare,tonelada,nao consorciado,0,2
12011980000052,2009-10-01,,custeio,agricola,lavoura,carambola,nao se aplica,irrigadas,nao zoneado,hectare,tonelada,nao consorciado,0,2
12010960000042,2009-01-15,,custeio,agricola,lavoura,atemoia,nao se aplica,fruticultura / olericultura,nao zoneado,hectare,tonelada,nao consorciado,0,2
12010580000042,1984-01-01,,custeio,agricola,lavoura,alho,nao se aplica,fruticultura / olericultura,nao zoneado,hectare,tonelada,nao consorciado,0,4
12010110000052,2015-01-01,,custeio,agricola,lavoura,abrico (damasco),nao se aplica,irrigadas,nao zoneado,hectare,tonelada,nao consorciado,0,2
12016640063042,1984-01-01,,custeio,agricola,lavoura,seringueira,borracha natural,fruticultura / olericultura,nao zoneado,hectare,tonelada,nao consorciado,0,2
12011780169042,2008-10-02,,custeio,agricola,lavoura,caju,fruto,fruticultura / olericultura,nao zoneado,hectare,tonelada,nao consorciado,0,2
12014720235842,1984-01-01,2020-08-13,custeio,agricola,lavoura,mamona,permanente,fruticultura / olericultura,nao zoneado,hectare,tonelada,consorciado,0,2
11255080379002,2015-01-01,,comercializacao,agricola,estocagem,milho,em graos,ano civil / ano de exploracao,nao zoneado,quilograma,quilograma,nao consorciado,0,
11255080000002,1984-01-01,,comercializacao,agricola,estocagem,milho,nao se aplica,ano civil / ano de exploracao,nao zoneado,quilograma,unidade,nao consorciado,0,3
11257100370002,2015-01-01,,comercializacao,agricola,estocagem,trigo,semente,ano civil / ano de exploracao,nao zoneado,quilograma,quilograma,nao consorciado,0,
11255080244002,2015-01-01,,comercializacao,agricola,estocagem,milho,pipoca,ano civil / ano de exploracao,nao zoneado,quilograma,quilograma,nao consorciado,0,
11251140000002,1984-01-01,2017-01-31,comercializacao,agricola,estocagem,babacu,nao se aplica,ano civil / ano de exploracao,nao zoneado,quilograma,unidade,nao consorciado,0,3
11257280325002,2015-01-01,,comercializacao,agricola,estocagem,uva,alcool vinico,ano civil / ano de exploracao,nao zoneado,litro,litro,nao consorciado,0,
11251860378002,2015-01-01,,comercializacao,agricola,estocagem,canola,oleo,ano civil / ano de exploracao,nao zoneado,litro,litro,nao consorciado,0,
11253880379002,2015-01-01,,comercializacao,agricola,estocagem,guarana,em graos,ano civil / ano de exploracao,nao zoneado,quilograma,quilograma,nao consorciado,0,
11251260990002,2021-05-25,,comercializacao,agricola,estocagem,beterraba,nao e aplicavel,ano civil / ano de exploracao,nao zoneado,tonelada,tonelada,nao consorciado,0,3
11252560000002,2021-07-22,,comercializacao,agricola,estocagem,coco,nao se aplica,ano civil / ano de exploracao,nao zoneado,quilograma,unidade,nao consorciado,0,
11252300000002,1984-01-01,,comercializacao,agricola,estocagem,centeio,nao se aplica,ano civil / ano de exploracao,nao zoneado,quilograma,unidade,nao consorciado,0,3
11250560000002,1984-01-01,,comercializacao,agricola,estocagem,algodao,nao se aplica,ano civil / ano de exploracao,nao zoneado,quilograma,unidade,nao consorciado,0,3
11250900375002,2015-01-01,,comercializacao,agricola,estocagem,arroz,em casca agulhinha,ano civil / ano de exploracao,nao zoneado,quilograma,quilograma,nao consorciado,0,
11253760378002,2015-01-01,,comercializacao,agricola,estocagem,girassol,oleo,ano civil / ano de exploracao,nao zoneado,quilograma,quilograma,nao consorciado,0,
11251780089002,1984-01-01,,comercializacao,agricola,estocagem,caju,castanha,ano civil / ano de exploracao,nao zoneado,quilograma,unidade,nao consorciado,0,3
21255780391002,2015-01-01,,comercializacao,pecuario(a),estocagem,piscicultura (cultivo de peixes),file de pintado,ano civil / ano de exploracao,nao zoneado,quilograma,quilograma,nao consorciado,0,
21251280090002,2014-01-01,,comercializacao,pecuario(a),estocagem,bicho-da-seda,casulo,ano civil / ano de exploracao,nao zoneado,quilograma,quilograma,nao consorciado,0,3
11254660086002,2015-01-01,,comercializacao,agricola,estocagem,madeira,carvao vegetal,ano civil / ano de exploracao,nao zoneado,tonelada,tonelada,nao consorciado,0,
11255080370002,2015-01-01,,comercializacao,agricola,estocagem,milho,semente,ano civil / ano de exploracao,nao zoneado,quilograma,quilograma,nao consorciado,0,
11252020000002,1984-01-01,,comercializacao,agricola,estocagem,carnauba,nao se aplica,ano civil / ano de exploracao,nao zoneado,quilograma,unidade,nao consorciado,0,3
11257280326002,2015-01-01,,comercializacao,agricola,estocagem,uva,destilados de vinho,ano civil / ano de exploracao,nao zoneado,quilograma,quilograma,nao consorciado,0,
11257140370002,2015-01-01,,comercializacao,agricola,estocagem,triticale,semente,ano civil / ano de exploracao,nao zoneado,tonelada,tonelada,nao consorciado,0,
21254280249002,2014-01-01,,comercializacao,pecuario(a),estocagem,leite,produtos lacteos,ano civil / ano de exploracao,nao zoneado,quilograma,quilograma,nao consorciado,0,3
21256760074002,2014-01-01,,comercializacao,pecuario(a),estocagem,suinos,carne,ano civil / ano de exploracao,nao zoneado,tonelada,tonelada,nao consorciado,0,3
21255780392002,2015-01-01,,comercializacao,pecuario(a),estocagem,piscicultura (cultivo de peixes),file de tambacu,ano civil / ano de exploracao,nao zoneado,quilograma,quilograma,nao consorciado,0,
11252560035002,2021-07-22,,comercializacao,agricola,estocagem,coco,agua,ano civil / ano de exploracao,nao zoneado,litro,unidade,nao consorciado,0,
11252560190002,2021-07-22,,comercializacao,agricola,estocagem,coco,leite,ano civil / ano de exploracao,nao zoneado,litro,unidade,nao consorciado,0,
11254660239002,2015-01-01,,comercializacao,agricola,estocagem,madeira,pinus,ano civil / ano de exploracao,nao zoneado,metro cubico,tonelada,nao consorciado,0,
11252320370002,2015-01-01,,comercializacao,agricola,estocagem,cevada,semente,ano civil / ano de exploracao,nao zoneado,quilograma,quilograma,nao consorciado,0,
11250900376002,2015-01-01,,comercializacao,agricola,estocagem,arroz,semente comum,ano civil / ano de exploracao,nao zoneado,quilograma,quilograma,nao consorciado,0,
11255940000002,2019-02-18,,comercializacao,agricola,estocagem,pimenta-do-reino,nao se aplica,ano civil / ano de exploracao,nao zoneado,quilograma,unidade,nao consorciado,0,
11253760000002,1984-01-01,,comercializacao,agricola,estocagem,girassol,nao se aplica,ano civil / ano de exploracao,nao zoneado,quilograma,unidade,nao consorciado,0,3
11250900056002,2015-01-01,,comercializacao,agricola,estocagem,arroz,beneficiado,ano civil / ano de exploracao,nao zoneado,quilograma,quilograma,nao consorciado,0,
11254620000002,1984-01-01,,comercializacao,agricola,estocagem,maca,nao se aplica,ano civil / ano de exploracao,nao zoneado,tonelada,unidade,nao consorciado,0,3
11253880000002,1984-01-01,,comercializacao,agricola,estocagem,guarana,nao se aplica,ano civil / ano de exploracao,nao zoneado,quilograma,unidade,nao consorciado,0,3
11252080000002,1984-01-01,,comercializacao,agricola,estocagem,castanha-do-brasil,nao se aplica,ano civil / ano de exploracao,nao zoneado,quilograma,unidade,nao consorciado,0,3
11251580048002,2015-01-01,,comercializacao,agricola,estocagem,cafe,arabica,ano civil / ano de exploracao,nao zoneado,tonelada,unidade,nao consorciado,0,
21254280251002,2015-01-01,,comercializacao,pecuario(a),estocagem,leite,queijo,ano civil / ano de exploracao,nao zoneado,quilograma,quilograma,nao consorciado,0,
11255500000002,1984-01-01,2017-03-15,comercializacao,agricola,estocagem,outros produtos,nao se aplica,ano civil / ano de exploracao,nao zoneado,unidade,unidade,nao consorciado,0,3
21257485385002,2015-01-01,,comercializacao,pecuario(a),estocagem,camarao e lagosta,cultivado,ano civil / ano de exploracao,nao zoneado,quilograma,quilograma,nao consorciado,0,
11252320000002,1984-01-01,,comercializacao,agricola,estocagem,cevada,nao se aplica,ano civil / ano de exploracao,nao zoneado,quilograma,unidade,nao consorciado,0,3
11254680000002,1984-01-01,,comercializacao,agricola,estocagem,malva,nao se aplica,ano civil / ano de exploracao,nao zoneado,quilograma,unidade,nao consorciado,0,3
11251200000002,1984-01-01,,comercializacao,agricola,estocagem,batata-doce,nao se aplica,ano civil / ano de exploracao,nao zoneado,quilograma,unidade,nao consorciado,0,3
11251860379002,2015-01-01,,comercializacao,agricola,estocagem,canola,em graos,ano civil / ano de exploracao,nao zoneado,quilograma,quilograma,nao consorciado,0,
11256740000002,1984-01-01,,comercializacao,agricola,estocagem,sorgo,nao se aplica,ano civil / ano de exploracao,nao zoneado,quilograma,unidade,nao consorciado,0,3
11253560000002,1984-01-01,,comercializacao,agricola,estocagem,feijao,nao se aplica,ano civil / ano de exploracao,nao zoneado,quilograma,unidade,nao consorciado,0,3
11250340000002,1984-01-01,,comercializacao,agricola,estocagem,acucar,nao se aplica,ano civil / ano de exploracao,nao zoneado,quilograma,unidade,nao consorciado,0,3
11257100000002,1984-01-01,,comercializacao,agricola,estocagem,trigo,nao se aplica,ano civil / ano de exploracao,nao zoneado,quilograma,unidade,nao consorciado,0,3
11251580260002,2015-01-01,,comercializacao,agricola,estocagem,cafe,robusta (conilon),ano civil / ano de exploracao,nao zoneado,tonelada,unidade,nao consorciado,0,
11250900374002,2015-01-01,,comercializacao,agricola,estocagem,arroz,em casca comum,ano civil / ano de exploracao,nao zoneado,quilograma,quilograma,nao consorciado,0,
21251920074002,2014-01-01,,comercializacao,pecuario(a),estocagem,caprinos,carne,ano civil / ano de exploracao,nao zoneado,quilograma,quilograma,nao consorciado,0,3
11251880370002,2015-01-01,,comercializacao,agricola,estocagem,capim,semente,ano civil / ano de exploracao,nao zoneado,tonelada,tonelada,nao consorciado,0,
11253740000002,1984-01-01,,comercializacao,agricola,estocagem,gergelim,nao se aplica,ano civil / ano de exploracao,nao zoneado,quilograma,unidade,nao consorciado,0,3
21251920073002,2015-01-01,,comercializacao,pecuario(a),estocagem,caprinos,carcaca (meia/qualquer tipo) congelada,ano civil / ano de exploracao,nao zoneado,tonelada,tonelada,nao consorciado,0,
21255780389002,2015-01-01,,comercializacao,pecuario(a),estocagem,piscicultura (cultivo de peixes),tilapia,ano civil / ano de exploracao,nao zoneado,quilograma,quilograma,nao consorciado,0,
11250340025002,1984-01-01,,comercializacao,agricola,estocagem,acucar,alcool,ano civil / ano de exploracao,nao zoneado,quilograma,unidade,nao consorciado,0,3
11256380000002,1984-01-01,,comercializacao,agricola,estocagem,rami,nao se aplica,ano civil / ano de exploracao,nao zoneado,quilograma,unidade,nao consorciado,0,3
11250380000002,1984-01-01,,comercializacao,agricola,estocagem,agave (sisal),nao se aplica,ano civil / ano de exploracao,nao zoneado,quilograma,unidade,nao consorciado,0,3
11254660149002,2015-01-01,,comercializacao,agricola,estocagem,madeira,eucalipto,ano civil / ano de exploracao,nao zoneado,metro cubico,tonelada,nao consorciado,0,
21251300074002,2014-01-01,,comercializacao,pecuario(a),estocagem,bovinos,carne,ano civil / ano de exploracao,nao zoneado,quilograma,quilograma,nao consorciado,0,3
21254280198002,2015-01-01,,comercializacao,pecuario(a),estocagem,leite,longa vida,ano civil / ano de exploracao,nao zoneado,quilograma,quilograma,nao consorciado,0,
11257140000002,1984-01-01,,comercializacao,agricola,estocagem,triticale,nao se aplica,ano civil / ano de exploracao,nao zoneado,quilograma,unidade,nao consorciado,0,3
11254720126002,2015-01-01,,comercializacao,agricola,estocagem,mamona,em baga,ano civil / ano de exploracao,nao zoneado,quilograma,quilograma,nao consorciado,0,
11251000370002,2015-01-01,,comercializacao,agricola,estocagem,aveia,semente,ano civil / ano de exploracao,nao zoneado,quilograma,quilograma,nao consorciado,0,
11252560378002,2021-07-22,,comercializacao,agricola,estocagem,coco,oleo,ano civil / ano de exploracao,nao zoneado,litro,unidade,nao consorciado,0,
21255500000002,2014-01-01,2017-03-15,comercializacao,pecuario(a),estocagem,outros produtos,nao se aplica,ano civil / ano de exploracao,nao zoneado,quilograma,quilograma,nao consorciado,0,3
21251300073002,2015-01-01,2017-08-16,comercializacao,pecuario(a),estocagem,bovinos,carcaca (meia/qualquer tipo) congelada,ano civil / ano de exploracao,nao zoneado,tonelada,tonelada,nao consorciado,0,
11255880127002,1984-01-01,,comercializacao,agricola,estocagem,pessego,em calda,ano civil / ano de exploracao,nao zoneado,lata,unidade,nao consorciado,0,3
11254660339002,2015-01-01,,comercializacao,agricola,estocagem,madeira,celulose,ano civil / ano de exploracao,nao zoneado,tonelada,tonelada,nao consorciado,0,
11254660383002,2015-01-01,,comercializacao,agricola,estocagem,madeira,compensada,ano civil / ano de exploracao,nao zoneado,metro cubico,tonelada,nao consorciado,0,
