2000;PARANÁ;Cédulas - 1a. família;5,00;436,00
2000;PARANÁ;Cédulas - 1a. família;10,00;4.408,00
2000;PARANÁ;Cédulas - 1a. família;50,00;6.022,00
2000;PARANÁ;Cédulas - 1a. família;100,00;424,00
2000;PERNAMBUCO;Cédulas - 1a. família;1,00;130,00
2000;PERNAMBUCO;Cédulas - 1a. família;5,00;2.338,00
2000;PERNAMBUCO;Cédulas - em polímero;10,00;11,00
2000;PERNAMBUCO;Cédulas - 1a. família;10,00;10.516,00
2000;PERNAMBUCO;Cédulas - 1a. família;50,00;3.386,00
2000;PERNAMBUCO;Cédulas - 1a. família;100,00;122,00
2000;PIAUÍ;Cédulas - 1a. família;5,00;39,00
2000;PIAUÍ;Cédulas - 1a. família;10,00;423,00
2000;PIAUÍ;Cédulas - 1a. família;50,00;247,00
2000;PIAUÍ;Cédulas - 1a. família;100,00;17,00
2000;RIO DE JANEIRO;Cédulas - 1a. família;1,00;8,00
2000;RIO DE JANEIRO;Cédulas - 1a. família;5,00;2.715,00
2000;RIO DE JANEIRO;Cédulas - em polímero;10,00;1,00
2000;RIO DE JANEIRO;Cédulas - 1a. família;10,00;9.907,00
2000;RIO DE JANEIRO;Cédulas - 1a. família;50,00;22.568,00
2000;RIO DE JANEIRO;Cédulas - 1a. família;100,00;371,00
2000;RIO GRANDE DO NORTE;Cédulas - 1a. família;1,00;2,00
2000;RIO GRANDE DO NORTE;Cédulas - 1a. família;5,00;101,00
2000;RIO GRANDE DO NORTE;Cédulas - 1a. família;10,00;600,00
2000;RIO GRANDE DO NORTE;Cédulas - 1a. família;50,00;301,00
2000;RIO GRANDE DO NORTE;Cédulas - 1a. família;100,00;23,00
2000;RIO GRANDE DO SUL;Cédulas - 1a. família;1,00;44,00
2000;RIO GRANDE DO SUL;Cédulas - 1a. família;5,00;581,00
2000;RIO GRANDE DO SUL;Cédulas - 1a. família;10,00;11.648,00
2000;RIO GRANDE DO SUL;Cédulas - 1a. família;50,00;4.595,00
2000;RIO GRANDE DO SUL;Cédulas - 1a. família;100,00;541,00
2000;RONDÔNIA;Cédulas - 1a. família;5,00;29,00
2000;RONDÔNIA;Cédulas - 1a. família;10,00;76,00
2000;RONDÔNIA;Cédulas - 1a. família;50,00;557,00
2000;RONDÔNIA;Cédulas - 1a. família;100,00;22,00
2000;RORAIMA;Cédulas - 1a. família;10,00;20,00
2000;RORAIMA;Cédulas - 1a. família;50,00;105,00
2000;RORAIMA;Cédulas - 1a. família;100,00;51,00
2000;SANTA CATARINA;Cédulas - 1a. família;1,00;3,00
2000;SANTA CATARINA;Cédulas - 1a. família;5,00;83,00
2000;SANTA CATARINA;Cédulas - 1a. família;10,00;1.743,00
2000;SANTA CATARINA;Cédulas - 1a. família;50,00;2.374,00
2000;SANTA CATARINA;Cédulas - 1a. família;100,00;111,00
2000;SÃO PAULO;Cédulas - 1a. família;1,00;50,00
2000;SÃO PAULO;Cédulas - 1a. família;5,00;5.456,00
2000;SÃO PAULO;Cédulas - em polímero;10,00;85,00
2000;SÃO PAULO;Cédulas - 1a. família;10,00;98.565,00
2000;SÃO PAULO;Cédulas - 1a. família;50,00;55.281,00
2000;SÃO PAULO;Cédulas - 1a. família;100,00;1.519,00
2000;SERGIPE;Cédulas - 1a. família;1,00;1,00
2000;SERGIPE;Cédulas - 1a. família;5,00;66,00
2000;SERGIPE;Cédulas - 1a. família;10,00;923,00
2000;SERGIPE;Cédulas - 1a. família;50,00;555,00
2000;SERGIPE;Cédulas - 1a. família;100,00;17,00
2000;TOCANTINS;Cédulas - 1a. família;5,00;33,00
2000;TOCANTINS;Cédulas - 1a. família;10,00;316,00
2000;TOCANTINS;Cédulas - 1a. família;50,00;132,00
2000;TOCANTINS;Cédulas - 1a. família;100,00;14,00
2001;ACRE;Cédulas - 1a. família;5,00;3,00
2001;ACRE;Cédulas - 1a. família;10,00;154,00
2001;ACRE;Cédulas - 1a. família;50,00;448,00
2001;ACRE;Cédulas - 1a. família;100,00;1,00
2001;ALAGOAS;Cédulas - 1a. família;1,00;5,00
2001;ALAGOAS;Cédulas - 1a. família;5,00;264,00
2001;ALAGOAS;Cédulas - em polímero;10,00;47,00
2001;ALAGOAS;Cédulas - 1a. família;10,00;1.234,00
2001;ALAGOAS;Cédulas - 1a. família;50,00;714,00
2001;ALAGOAS;Cédulas - 1a. família;100,00;12,00
2001;AMAPÁ;Cédulas - 1a. família;5,00;3,00
2001;AMAPÁ;Cédulas - 1a. família;10,00;89,00
2001;AMAPÁ;Cédulas - 1a. família;50,00;145,00
2001;AMAPÁ;Cédulas - 1a. família;100,00;2,00
2001;AMAZONAS;Cédulas - 1a. família;1,00;7,00
2001;AMAZONAS;Cédulas - 1a. família;5,00;54,00
2001;AMAZONAS;Cédulas - em polímero;10,00;23,00
2001;AMAZONAS;Cédulas - 1a. família;10,00;345,00
2001;AMAZONAS;Cédulas - 1a. família;50,00;185,00
2001;AMAZONAS;Cédulas - 1a. família;100,00;89,00
2001;BAHIA;Cédulas - 1a. família;1,00;10,00
2001;BAHIA;Cédulas - 1a. família;5,00;748,00
2001;BAHIA;Cédulas - em polímero;10,00;657,00
2001;BAHIA;Cédulas - 1a. família;10,00;6.517,00
2001;BAHIA;Cédulas - 1a. família;50,00;4.943,00
2001;BAHIA;Cédulas - 1a. família;100,00;44,00
2001;CEARÁ;Cédulas - 1a. família;1,00;3,00
2001;CEARÁ;Cédulas - 1a. família;5,00;1.189,00
2001;CEARÁ;Cédulas - em polímero;10,00;93,00
2001;CEARÁ;Cédulas - 1a. família;10,00;4.738,00
2001;CEARÁ;Cédulas - 1a. família;50,00;2.533,00
2001;CEARÁ;Cédulas - 1a. família;100,00;34,00
2001;DISTRITO FEDERAL;Cédulas - 1a. família;1,00;6,00
2001;DISTRITO FEDERAL;Cédulas - 1a. família;5,00;2.072,00
2001;DISTRITO FEDERAL;Cédulas - em polímero;10,00;33,00
2001;DISTRITO FEDERAL;Cédulas - 1a. família;10,00;9.550,00
2001;DISTRITO FEDERAL;Cédulas - 1a. família;50,00;4.094,00
2001;DISTRITO FEDERAL;Cédulas - 1a. família;100,00;43,00
2001;ESPÍRITO SANTO;Cédulas - 1a. família;1,00;2,00
2001;ESPÍRITO SANTO;Cédulas - 1a. família;5,00;251,00
2001;ESPÍRITO SANTO;Cédulas - em polímero;10,00;10,00
2001;ESPÍRITO SANTO;Cédulas - 1a. família;10,00;1.352,00
2001;ESPÍRITO SANTO;Cédulas - 1a. família;50,00;1.360,00
2001;ESPÍRITO SANTO;Cédulas - 1a. família;100,00;9,00
2001;GOIÁS;Cédulas - 1a. família;1,00;3,00
2001;GOIÁS;Cédulas - 1a. família;5,00;757,00
2001;GOIÁS;Cédulas - em polímero;10,00;64,00
2001;GOIÁS;Cédulas - 1a. família;10,00;4.899,00
2001;GOIÁS;Cédulas - 1a. família;50,00;3.594,00
2001;GOIÁS;Cédulas - 1a. família;100,00;71,00
2001;MARANHÃO;Cédulas - 1a. família;1,00;1,00
2001;MARANHÃO;Cédulas - 1a. família;5,00;213,00
2001;MARANHÃO;Cédulas - em polímero;10,00;28,00
2001;MARANHÃO;Cédulas - 1a. família;10,00;1.302,00
2001;MARANHÃO;Cédulas - 1a. família;50,00;822,00
2001;MARANHÃO;Cédulas - 1a. família;100,00;14,00
2001;MATO GROSSO;Cédulas - 1a. família;1,00;1,00
2001;MATO GROSSO;Cédulas - 1a. família;5,00;44,00
2001;MATO GROSSO;Cédulas - 1a. família;10,00;346,00
2001;MATO GROSSO;Cédulas - 1a. família;50,00;1.680,00
2001;MATO GROSSO;Cédulas - 1a. família;100,00;44,00
2001;MATO GROSSO DO SUL;Cédulas - 1a. família;5,00;46,00
2001;MATO GROSSO DO SUL;Cédulas - em polímero;10,00;18,00
2001;MATO GROSSO DO SUL;Cédulas - 1a. família;10,00;736,00
2001;MATO GROSSO DO SUL;Cédulas - 1a. família;50,00;4.132,00
2001;MATO GROSSO DO SUL;Cédulas - 1a. família;100,00;22,00
2001;MINAS GERAIS;Cédulas - 1a. família;1,00;18,00
2001;MINAS GERAIS;Cédulas - 1a. família;5,00;1.880,00
2001;MINAS GERAIS;Cédulas - em polímero;10,00;536,00
2001;MINAS GERAIS;Cédulas - 1a. família;10,00;23.786,00
2001;MINAS GERAIS;Cédulas - 1a. família;20,00;9,00
2001;MINAS GERAIS;Cédulas - 1a. família;50,00;14.128,00
2001;MINAS GERAIS;Cédulas - 1a. família;100,00;164,00
2001;PARÁ;Cédulas - 1a. família;1,00;1,00
