id,ano,total_pago,media_pago,total_beneficiarios,media_beneficiarios
4302006,2016,997900.0,83158.33333333333,7552,629.3333333333334
4302006,2017,839628.0,69969.0,6639,553.25
4302006,2018,820554.0,68379.5,6310,525.8333333333334
4302006,2019,798821.0,66568.41666666667,5940,495.0
4302006,2020,837669.0,69805.75,6072,506.0
4302006,2021,625851.0,62585.1,4974,497.4
4302055,2013,609702.0,50808.5,3082,256.8333333333333
4302055,2014,631703.0,52641.916666666664,3112,259.3333333333333
4302055,2015,644954.0,53746.166666666664,3105,258.75
4302055,2016,768211.0,64017.583333333336,3592,299.3333333333333
4302055,2017,739851.0,61654.25,3436,286.3333333333333
4302055,2018,774686.0,64557.166666666664,3490,290.8333333333333
4302055,2019,812614.0,67717.83333333333,3639,303.25
4302055,2020,840268.0,70022.33333333333,3766,313.8333333333333
4302055,2021,735463.0,73546.3,3339,333.9
4302105,2013,1677764.0,139813.66666666666,13103,1091.9166666666667
4302105,2014,1727380.0,143948.33333333334,12340,1028.3333333333333
4302105,2015,2134707.0,177892.25,14219,1184.9166666666667
4302105,2016,2576769.0,214730.75,16603,1383.5833333333333
4302105,2017,2835560.0,236296.66666666666,18335,1527.9166666666667
4302105,2018,2832007.0,236000.58333333334,18528,1544.0
4302105,2019,2020832.0,168402.66666666666,13343,1111.9166666666667
4302105,2020,2274726.0,189560.5,14311,1192.5833333333333
4302105,2021,2408842.0,240884.2,13785,1378.5
4302154,2013,185356.0,15446.333333333334,1319,109.91666666666667
4302154,2014,203352.0,16946.0,1358,113.16666666666667
4302154,2015,224322.0,18693.5,1500,125.0
4302154,2016,223807.0,18650.583333333332,1430,119.16666666666667
4302154,2017,223366.0,18613.833333333332,1393,116.08333333333333
4302154,2018,207017.0,17251.416666666668,1305,108.75
4302154,2019,162052.0,13504.333333333334,1077,89.75
4302154,2020,172868.0,14405.666666666666,1098,91.5
4302154,2021,143104.0,14310.4,910,91.0
4302204,2013,125782.0,10481.833333333334,1093,91.08333333333333
4302204,2014,128635.0,10719.583333333334,1086,90.5
4302204,2015,125862.0,10488.5,1015,84.58333333333333
4302204,2016,140037.0,11669.75,1067,88.91666666666667
4302204,2017,117639.0,9803.25,870,72.5
4302204,2018,122053.0,10171.083333333334,868,72.33333333333333
4302204,2019,117381.0,9781.75,818,68.16666666666667
4302204,2020,114665.0,9555.416666666666,777,64.75
4302204,2021,113535.0,11353.5,716,71.6
4302220,2013,199756.0,16646.333333333332,1329,110.75
4302220,2014,227817.0,18984.75,1407,117.25
4302220,2015,227699.0,18974.916666666668,1309,109.08333333333333
4302220,2016,235890.0,19657.5,1262,105.16666666666667
4302220,2017,211576.0,17631.333333333332,1087,90.58333333333333
4302220,2018,186069.0,15505.75,931,77.58333333333333
4302220,2019,147248.0,12270.666666666666,752,62.666666666666664
4302220,2020,129959.0,10829.916666666666,707,58.916666666666664
4302220,2021,109549.0,10954.9,606,60.6
4302238,2013,271200.0,22600.0,1746,145.5
4302238,2014,379424.0,31618.666666666668,2222,185.16666666666666
4302238,2015,336936.0,28078.0,2127,177.25
4302238,2016,311720.0,25976.666666666668,2036,169.66666666666666
4302238,2017,267358.0,22279.833333333332,1712,142.66666666666666
4302238,2018,230201.0,19183.416666666668,1393,116.08333333333333
4302238,2019,239554.0,19962.833333333332,1266,105.5
4302238,2020,266070.0,22172.5,1334,111.16666666666667
4302238,2021,240443.0,24044.3,1253,125.3
4302253,2013,12666.0,1055.5,131,10.916666666666666
4302253,2014,12989.0,1082.4166666666667,134,11.166666666666666
4302253,2015,15713.0,1309.4166666666667,144,12.0
