id,ano,total_pago,media_pago,total_beneficiarios,media_beneficiarios
4305447,2022,1042966.0,86913.83333333333,3517,293.0833333333333
4305447,2023,227122.0,113561.0,563,281.5
4305454,2021,377396.0,188698.0,1577,788.5
4305454,2022,4436109.0,369675.75,12566,1047.1666666666667
4305454,2023,969526.0,484763.0,2216,1108.0
4305504,2021,45862.0,22931.0,234,117.0
4305504,2022,457034.0,38086.166666666664,1416,118.0
4305504,2023,101826.0,50913.0,234,117.0
4305587,2021,7293.0,3646.5,37,18.5
4305587,2022,100202.0,8350.166666666666,300,25.0
4305587,2023,23606.0,11803.0,49,24.5
4305603,2021,24235.0,12117.5,129,64.5
4305603,2022,255442.0,21286.833333333332,876,73.0
4305603,2023,54716.0,27358.0,154,77.0
4305702,2021,114457.0,57228.5,600,300.0
4305702,2022,1301453.0,108454.41666666667,4199,349.9166666666667
4305702,2023,306591.0,153295.5,739,369.5
4305801,2021,127256.0,63628.0,691,345.5
4305801,2022,1312023.0,109335.25,4524,377.0
4305801,2023,266968.0,133484.0,738,369.0
4305835,2021,4011.0,2005.5,26,13.0
4305835,2022,47444.0,3953.6666666666665,164,13.666666666666666
4305835,2023,12800.0,6400.0,32,16.0
4305850,2021,20879.0,10439.5,118,59.0
4305850,2022,169826.0,14152.166666666666,657,54.75
4305850,2023,39920.0,19960.0,97,48.5
4305871,2021,22760.0,11380.0,107,53.5
4305871,2022,224133.0,18677.75,717,59.75
4305871,2023,52445.0,26222.5,130,65.0
4305900,2021,405869.0,202934.5,1734,867.0
4305900,2022,3417323.0,284776.9166666667,10606,883.8333333333334
4305900,2023,707226.0,353613.0,1736,868.0
4305934,2021,2288.0,1144.0,11,5.5
4305934,2022,37647.0,3137.25,103,8.583333333333334
4305934,2023,11934.0,5967.0,22,11.0
4305959,2021,12892.0,6446.0,63,31.5
4305959,2022,129239.0,10769.916666666666,422,35.166666666666664
4305959,2023,16797.0,8398.5,39,19.5
4305975,2021,30443.0,15221.5,162,81.0
4305975,2022,273209.0,22767.416666666668,920,76.66666666666667
4305975,2023,66902.0,33451.0,160,80.0
4306007,2021,100859.0,50429.5,572,286.0
4306007,2022,1003731.0,83644.25,3355,279.5833333333333
4306007,2023,223694.0,111847.0,550,275.0
4306056,2021,178985.0,89492.5,789,394.5
4306056,2022,2122984.0,176915.33333333334,6540,545.0
4306056,2023,472545.0,236272.5,1158,579.0
4306072,2021,89315.0,44657.5,564,282.0
4306072,2022,1173702.0,97808.5,3941,328.4166666666667
4306072,2023,290746.0,145373.0,676,338.0
4306106,2021,583006.0,291503.0,3291,1645.5
4306106,2022,7915953.0,659662.75,24874,2072.8333333333335
4306106,2023,2142377.0,1071188.5,5155,2577.5
4306130,2021,8511.0,4255.5,58,29.0
4306130,2022,94997.0,7916.416666666667,365,30.416666666666668
4306130,2023,20226.0,10113.0,56,28.0
4306205,2021,103892.0,51946.0,522,261.0
4306205,2022,1271877.0,105989.75,3907,325.5833333333333
4306205,2023,311930.0,155965.0,737,368.5
4306304,2021,15041.0,7520.5,84,42.0
4306304,2022,183694.0,15307.833333333334,588,49.0
4306304,2023,52503.0,26251.5,115,57.5
4306320,2021,34043.0,17021.5,204,102.0
4306320,2022,305555.0,25462.916666666668,1109,92.41666666666667
4306320,2023,64786.0,32393.0,173,86.5
4306353,2021,101539.0,50769.5,601,300.5
4306353,2022,1137369.0,94780.75,3964,330.3333333333333
4306353,2023,274462.0,137231.0,661,330.5
4306379,2021,99426.0,49713.0,461,230.5
4306379,2022,982658.0,81888.16666666667,3015,251.25
4306379,2023,219782.0,109891.0,545,272.5
4306403,2021,97615.0,48807.5,422,211.0
4306403,2022,1193737.0,99478.08333333333,3313,276.0833333333333
4306403,2023,271534.0,135767.0,561,280.5
4306429,2021,61341.0,30670.5,295,147.5
4306429,2022,478394.0,39866.166666666664,1589,132.41666666666666
4306429,2023,101379.0,50689.5,252,126.0
4306452,2021,9384.0,4692.0,52,26.0
4306452,2022,122924.0,10243.666666666666,383,31.916666666666668
4306452,2023,31301.0,15650.5,68,34.0
4306502,2021,310745.0,155372.5,1689,844.5
